tweet,dialect,sentiment,sarcasm
"تُستخدم كلمة ""D"" كل يوم. تُستخدم كلمة ""D"" كل يوم. تُستخدم كلمة ""D"" كل يوم.",msa,NEG,True
['العلامة الصراصير غير المصرح بها قتل شهيد وأصابه بجروح، وقف عدد رواد الفضاء والصحف، واعتقاله.]],msa,NEG,True
['البعض قال أن الإخوة المصريين أو أعضاء وطنهم يجب أن يحاكموا بتهمة الخيانة أو الغباء!'],egypt,NEG,True
['عبدالناصر الخانين العكبار'],msa,NEG,True
[''هنا الحمير الهابوش تحول إلى سمكة، 'وهم سيسحبون، 'وإجابة لي السؤال.'],magreb,NEG,True
['عالم لديه ترف إهمال مصر أو التدخل في مفاجأة شاين المصري.'],msa,NEG,True
"[""يعني الهروب من البلاد، وليس هناك حاجة لمنعها من إعادة البلاد بإعلان نيتها للترشح للبلاد.""]",msa,NEG,True
"[""هامد أبو حامد والدة، الأخت، باستثناء يد البابا، هاجمت وزير الداخلية وهددت له مع A. بطاطس.]]",egypt,NEG,True
إذا كانت الثورة ستطيح بهم حصان الإخوة من جهلهم جلب التعاطف لبعض أعضاء المجلس العسكري لمبارك المتهم بالفساد,msa,NEG,True
"[""العرب والمسلمون فقدوا رأس الجاسوس السعودي... والعرب والمسلمون دخلوا إلى متسكعي... """"]",egypt,NEG,True
"[""يا رفاق، دعونا الحصول على قطة معا ودفع شرط العقوبة إلى دونايس للفك والإدارة،",gulf,NEG,True
['عقاب الصقر الذي يكرم الناس؟'],gulf,NEG,True
[''يدمر نفسك لبناء مستقبلك!]],egypt,NEG,True
1- [`8` [مقرر مجلس حقوق الإنسان 14,msa,NEG,True
"[""دعونا لا نقلق على الإسلام إذا كانت كلاب الأرض تحاربه، ولكن دعونا نقلق بشأنه.""]",egypt,NEG,True
تم رفع يديك للمساعدة في القرار الروسي لقتل أطفال حلب كإبن ساقطة,egypt,NEG,True
"[""أظرف شيء فعلته في حياتي هو الإنتخابات... ركوب حركة أطفال البلاد على يالاس كمنتصر إيديولوجي!]]",levant,NEG,True
['وأمير جبهة الجولان ببيع الذوبان هو أكبر عميل في جهاز المخابرات الروسية لقد جندت من أي وقت مضى كطالب في كلية الطب في القاهرة.'],msa,NEU,True
"[""عندما تطلب موسكو موافقة دمشق لدخول المراقبين الدوليين، انها عاهرة وصفت بأنها عاهرة.""]",levant,NEG,True
يتوجه الشعب المصري بخالص الشكر والامتنان إلى المارشال على جهوده الكبيرة لحل النزاع الوطني، مرتاز منصور وأحمد شوبرت.,egypt,NEG,True
"[""لأنها احتقرت المرأة، رفضت أن تكون واحدة من الذين أصبحوا ليبراليين،'ادعت أن تكون كارهة للمرأة!]]",msa,NEG,True
"[""حلمت المرأة السعودية فقط لتمتلك نفسها وتصبح الأميرة نفسها بينما هيلاري كلينتون أصبحت رئيسة أقوى دولة في العالم.""]",gulf,NEG,True
لهذا السبب (سيسي) تعتمد على (إسرائيل),egypt,NEG,True
['' حبّي، تكلّمْ إلى أبويكَ، أنا سَأُسلّمُك بالبابِ، Adelle، وahira، حبّي، جاي، أنت سَتَتزوّجُني لبيتِكَ، بوكيمون جاي، يَأْخذُ بعيداً.'],egypt,POS,True
كما تقول، (هادي) يعقد اجتماعاً طارئاً مع مستشاريه ويحتج على استقبال المملكة العربية السعودية، محمد عبد السلام خله، يادا وآبوس، ياشاب.,msa,NEG,True
عندما وقف أمام صبي مبارك وكشفه أمام الشعب أجبره المستشار على عدم طرده,msa,POS,True
['' وأنت معجب بأعمال الكلب سيسي خان المملكة العربية السعودية ووحد روسيا وشجع بشار للسيطرة على السلطة، ملعونة من الله،''],egypt,NEG,True
['يسبب اليهود السعوديون مشاكل للعرب والمسلمين، علماءهم، لمحاربة اليهود']],msa,NEG,True
['يكشف جوزيف الحسيني كذب قناة الجزيرة ويكشف عن تمثيل الإخوة.'],msa,NEG,True
"[""الحمد لله أنها عطلة حلت نصف مشاكل الأمة الإسلامية، ومشاكل المجتمع انتهت.""]",egypt,NEG,True
"""مشكلتنا ليست العمة (ميشيل)، مشكلتنا هي الكلاب التي تجوع للسلطة""",levant,NEG,True
لأن النصف الأول ينتهي بالتعادل... البحرينيين الذين ليس لهم علاقة بحراسهم، شعبان عبد الرحيم...,msa,NEG,True
"[""عضو أمر بشراء نظام M/T روسي أعتقد أنه ثعبان غرام""]",msa,NEU,True
"['""مخلب صديقي العزيز {'مخلب هو مثل هذا.""']",egypt,NEG,True
"[""'ثم ما هو موضوع ما يجري هو الخراف والآلن الأغنام، كامل الاستوديو، مبتذلة التي خذلنا أمام وسائل الإعلام الغربية وأعلام العدو.']",gulf,NEG,True
"[""هل تعلم أنك لن تكون قادراً على فعل ذلك؟""]",egypt,NEG,True
أجل، هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا... هذا...,egypt,NEU,True
['% من الحرج هاري بوتر شافوه و٪ فقط الحشرات فقط تستطيع أن تطهر أي شيء'],msa,NEG,True
rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm; rlm;,egypt,NEG,True
أتمنى لو أن حياتي يمكن أن ترى نقاش دونالد ترامب... إلتقيت برضا منصور... وأضمن لك الكوميديا الاكتفاء الذاتي...,egypt,NEU,True
"[""بلادنا العربية تحدث بالضبط في السنتين الأخيرتين التي توصلت فيها إلى فكرة وخائفة من أن قنوات الأخبار في الواقع مشفرة، وزخم الأخبار وإثارة القنوات.""]",msa,NEG,True
"أشعر أن النكهة قد شويت تانا مع الناس وتقول، ""أنا لست بيني وبينك! ""'",egypt,NEG,True
أين الدموع التي تقوم بها سوريا والعراق واليمن وما إلى ذلك؟ أين دموعهم، أيديهم الملطخة بالدماء، حلب، وكل قواهم...,msa,NEG,True
['الإجابة عن Hasshtag Bredwa'],egypt,NEG,True
['الورود دارث فاديرر، هذه الدولة التي وقفنا جنبا إلى جنب مع كامل البنك، تولي.'],egypt,NEG,True
"[""'Ceccourse الكلاب استخدمت قوات حلف شمال الأطلسي.""]",msa,NEG,True
"[""اليهود يدرسون التوراة حتى داخل أقسام الشرطة، في حين أن رموزنا العلمانية تطالب بأن تكون حلقات المحافظة مغلقة وأن يرفض الإسلام بحجة أن... ""]",msa,NEG,True
['الضيف التالي للجزيرة، الأهرامات، للانقلاب d'état، هو قطعة واحدة من الغباء،,egypt,NEG,True
"[""الممثل الحصري روبرت دينيرو، في أسلوبه الخاص، يغسل أشرعة دونالد ترامب.]]",msa,NEG,True
['مغني الصخرة روجر ووترز يبدو مثل خنزير ترامب ويجدد هجومه.'],msa,NEG,True
"[""صورة لشاهد رضا رمضان صنعاء تستشهد بطلقات نارية أطلقتها قوات الأمن التابعة للانقلاب""]",egypt,NEG,True
"إن ذنب الشعوب العربية التي تعيش تحت حكم العسكر المجرمين هو أنهم يقولون: ""الله إلا الله يا محمد رسول الله. لقد وجدت أممه العالم يعيش في بؤس الشعوب الإسلامية وحكام الدكتاتوريين الظالمين.""",msa,NEG,True
['يطلق سراح المشتبه به في جريمة قتل بكفالة ويعتقل شخص آخر دون أن يكون له أثر'],msa,NEG,True
في مقابل جهود المتطوعين لمقاومتهم الناس الذين ينزلون لا يخافون الملايين ضد النظام,msa,NEG,True
"[""في بداية بيع العيب، ألعابه تطابق المشاركة الآسيوية، لذلك ألعاب وسائل الإعلام سوف تبيع إلى الكتل الزرقاء في العالم!]]",msa,NEG,True
"[""موسكو اشترت كرات ورقية لم أستطع أخذها""]",egypt,NEG,True
['التالي كان اغتيال شهيد جبران تويني، بعد تانش ويلي، الذي كان موزعا في غالاو شو، الذي قسمه بقى مخازنه.'],levant,NEG,True
['الشيوعية رودس جيدة بالنسبة لهم، الخنزير الخنازير، الجاسوس الإيراني، والملحدين الروس.'],levant,NEU,True
لقد غضب (أحمد) بمجرد أن اعترضوا على (ميشيل عون),msa,NEG,True
['في أقصر شهر من حفل زفاف ديمقراطي جديد، شعبي استمر بانتقاد ورائحة وخيانة ما حدث ليلة أمس لمصر!'],msa,NEG,True
دعه يذهب - هيلاري كلينتون، على سبيل المثال -,egypt,NEU,True
[''Ahmt Ahmt Al-Fachare سجل أهداف الألغام يجعلك تضحك... ضربة جزاء... مما يعني أن وجودك هو ضربة جزاء مسجلة...,egypt,NEG,True
"[""أنت أكثر من 2٪ من خطأ الشيعة من البحرين.""]",msa,NEG,True
"['""طلب مادريد أن يلعبوا أمام الولايات المتحدة الأمريكية، قائلاً، 'إن الولايات المتحدة الأمريكية تقول أنت' هو صغير، جد، ولكن مستنقعك هو ضفدع.''']",egypt,NEG,True
"""حتى مسجدنا ليومين يسمى ""حماة أمريكيين و روسيين ملعونين""",levant,NEG,True
"['شخص ما الذي يسأل سيسي قال، ""أكره أن أريك مصر، نحن ستعمل الحفاظ على شلنين، نحن ستعمل الحفاظ على كفوفه والاسفل يضحك في وجهي. ""']",egypt,NEG,True
لقد سمعتك يا (غوغل دي) أنت تخمّن (أبو صلاح),egypt,NEU,True
"[""أنت لا تحب المملكة العربية السعودية، لا شيء، وأنا أعلم الوهابي هو مصدر الإرهاب، لكنها تأتي لتلبية المصالح السعودية، محاربة علي صالح والحوثي...""]",gulf,NEG,True
"[""هذا هو عبد النصر يدعو إلى انتخاب أحمد شفيق... مقالة من قبل الحرام... أنك لا ترى الدم على أيدي مرشحك...",msa,NEG,True
['أردوغان وروسيا تطبيع الاتفاقات وسمت علاء العسل والإخوة، الذين جاءوا ووضعوا أحذيتهم على، أجابوا سوريا وجابوا سوريا واباروس؛ مسيرات وفشلوا وفشلوا؛ T... & hapos;'],egypt,NEG,True
"[""إخوة اثنين تحركا في ساعة واحدة في وقت لإنكار خطاب البنك المركزي، لأنه في يوم السبت، والمصارف ترك، باستثناء تحليل لإثبات أنه من قبل كلمة مارسيليا.""]",egypt,NEG,True
['السلامي الوهابي، دونالد ترامب على الشيعة، هيلاري كلنت.'],msa,NEG,True
[' أفضل فاعل في ثورتنا، السيد مارشال، هو أن...'],egypt,POS,True
"[""عندما حكم الخراف الحالة التعيسة العصبية لبعض أنصار مرسي، جعلتهم يحتجون أن المقالة كان لا بد أن تستمر في قراءتها للآخر.""]",egypt,NEG,True
['لقد حررت نفسك مع شواء لخنزير ومرتزقة مع مشارر إلى إيران، وليفغان من أجل الله,levant,NEG,True
['المتعاطفين الكرداشيين مع حلب، اقتراح مجموعة واستجواب مساعده السوري المشرد.'],msa,NEG,True
[القيمة المعنوية هي: فاطمة كيدالناسا فافا فاهي عبدا، نبيلا عبيد، بدر النهضة، الأببة، حادر العمكة، أهسط],msa,NEG,True
لَهُ بِنَاءٌ بِجَمَاعَةِ واحِدَةٍ فَقَطَعَ إِلَى أَرْضِ إِدَالِي مَنْسُورَ يَشْعُرُونَ بِأَنَّهُ قَطَعَ مِنْ شَرِبَةٍ.,egypt,NEG,True
['تقصد دمشق، فرع موسكو، سوريا...'],levant,NEG,True
كما كنت مخلصاً للشعب اللبناني العظيم الجنرال (كامشانك) قدم القصة لثلاثة أيام ليس أكثر من 37 جلسة على أملكم,msa,NEG,True
"[''""تقاتل بهذه الطريقة عن طريق اتخاذ الانفجارات... أن الله ونعمة الوكيل قد إحصوا...""']",egypt,NEG,True
"[""يمكن أن يموت، ثم يمر من قبل الرعاة، وبعد ذلك يجب أن يكون تلة الاحتجاج.""]",egypt,NEG,True
نفس الشيء ينطبق على أغنام القناة الشرقية... الذي يمشي على الكلب المناسب... الذي يشبهنا... ويراقب غسيلهم القذر...,msa,NEG,True
"[""الحزب ستيج مسحت من الماضي الدموي بريطانيا مع إنسانيتهم، ونسيت حملاتهم الصليبية وتصبح متسامحة!""]",msa,NEG,True
شاب مصري يجيب على أكاذيب الإخوة وانجازات مرسي وكلها أدلة وروابط وحياتك مسألة وقت مشرفة ومحزنة.,egypt,NEG,True
['لقد باع نفسه إلى الإخوة.]],egypt,NEG,True
['ريكي مارتن تاللا وبيتخيد وار، مصنع كرسي صغير'],egypt,POS,True
إنه يكرهني، إنه يُزعجني، إنه يُقززني,msa,NEG,True
['# سوريا],egypt,NEG,True
أقدّر ظروفك يا (ماشا)، وأودّ أن أخبرك أنّ لديك فريق (تانا) الذي يمكنه تشجيعهم كشوائب.,egypt,NEG,True
"['' l' l'm يَقُولُ، ""نحن نَمُوتُ مِنْ القلقِ أَو a سكة سريعة! ""صدقْني، دعنا نَذْهبُ!']",egypt,NEG,True
['أعلام العار تعترف بالحقيقة، والبلد يعلن ذلك... أن أيام مرسي قد مضت'],egypt,NEG,True
نتهم عصام العريان وحزب الحرية والعدالة بالإثارة والقتل وإصابة المصريين.,msa,NEG,True
"[""♪ صرخة الكريهة ♪ ♪ دخول مستشفى حكومي ♪ ♪ سوف تشفى ♪ ♪ سوف تموت ♪ ♪",egypt,NEG,True
هذا هو الرجل الذي يدعو رئيس الجمهورية ليسامح # # # البلدان المتقدمة تقدّر تحدي القانون # # #,egypt,NEG,True
"[""قال أحد المياه ذات مرة: ""أبسليت.]]",msa,NEU,True
['يعود رجل السلطة فقط إلى مصر في مناسبة الأزمة...'],msa,NEG,True
"""انقلاب و انقلاب"" ""الذي يجمع عدد من الفاسدين الذين سيقدمهم لاشتون"" ""أنهم المفاوضون"" ""الإخوة و الإخوة"" ""الجماعة هم ألمعهم""",msa,NEG,True
"أنت أسفل صور طفل رضيع وتقول، ""أنت، أنت Gucci Gocci Gocci Gocci Goccci Gocci Gocci.""'",egypt,NEG,True
"[""نحن لا نعرف ما يجري، لأنهم لا يستطيعون الوقوف على المنصة.""]",egypt,NEG,True
"[""أعني، الله وأنا، التفكير فيك، وسوف أقتلك.""]]",msa,NEG,True
"[""بوع خانو""]",egypt,NEG,True
أنت تعرف الإرهاب والتطرف، وأريدك أن تدعم وكلاءك، إيران، العراق والماغوس.,gulf,NEG,True
['السيد فيصل يتوقع أن يراك في سجون الأسد، اجتماع موسكو، طهران، تركيا، فخامتك، سحرك الإسلامي،,msa,NEG,True
['المقاومة الفلسطينية، من خلال تضامن المقاومة الفلسطينية، قالت إنها تخلصت من قذائفها من خدودها وخدودها وخدتيهما من صاروخ لترخيص عينيك.'],levant,POS,True
[': ياريت، الذي باع عنوان محطة الإذاعة التونسية الجديدة كوا جات، يحتاج إلى دواسة، وعجلة، وكلافين، وماشية، وعجلات، وجاسوس.'],egypt,NEG,True
أمريكا تحارب الجيش وروسيا تحارب جيشاً يحارب عملاء إسرائيل لإقامة حكم أعداء إسرائيل؟,msa,NEG,True
['أنت جيدة كما أنا، وأنت جيدة كما أنت جيدة كما أنت!']],msa,NEG,True
"[""سيحكم اليمين المتطرف الغرب، والمسلمون سيعانون هناك، لكنه من السيء إذا لم يتدخل الغرب ضد الروس،",egypt,NEG,True
['أسوأ Toula Tamer كان في وقت مبكر، وبيئة وسائل الإعلام تم تحريكها، وانه قتل... ']],msa,NEG,True
لقد مات فوو ومدريد هي هدف الدوري الألماني وأسرع مهاجم في العالم,gulf,NEG,True
"[""أنت ستعمل الاستمرار في محاربة الشعارات والأغاني الوطنية والتهوين من تقدير المعجبين الأبرياء""]",msa,NEG,True
كل واحد يسبّح ويسبح ممثلتك ولا يكون غبيّا. ارحم ساء بك والله بعض منكم.,msa,NEG,True
أهنأ نفسي على فوزي بانتخابات مجلس واشنطن، وأعدكم بالفوز بالمناظرة الثلاثاء القادم مع مهبلي الثلاثة.,msa,NEG,True
"[""أنت a صباح جيد... وأنت سَتَنْظرُ إلى شيشي... وأنت سَتَلتصقُ بالآي باد... وأنت سَتَكْتبُ أسفل الطبقةِ الفقيرةِ... وأنت لَنْ تَأْكلَ... ونحن ما زِلنا سَنَعتقدُك.""]",egypt,NEG,True
"[""صورة للمرسيا فوق المسجد... أكثر أغنية حصرية من سيسا على تلفزيون أسترالا... الفرق... ""]",msa,NEG,True
"[""وأنا ضد إزالة محامين الإخوة، لأنهم مجرد إخوة... مجرد ترك لهم في روح أمك... وحكومتك راضية معك.""]",egypt,NEG,True
"""أعرف (بوكيمون آي)، سأفعلها، سأغسل اليدين من الأريكة""",egypt,NEG,True
['شكراً لك، دونالد ترامب، لحرصك العالي ووهمك الواضح لضمان نجاح هيلاري وأدائك العالي,msa,NEG,True
[♪♪ ♪ ♪ شركات الاتصالات السلكية واللاسلكية ♪ ♪ شكس شكس إعلاناتها ♪ ♪ لا تكن بطاطس ♪ ♪ واختر نوع الخدمة ♪ ♪ حاولت ربط اثنين ♪ ♪,gulf,NEG,True
['التحركات الغبية بين الأشقاء من الكلام، ضعف المعارضة، وعدم وجود بديل سياسي، يدعو إلى الخوف لأنه يعني أكثر خطورة انفجار عشاء.']],msa,NEG,True
['وقرر الدكتور عبد الحكيم عبد الخالق الذهاب إلى المستشفى لاستجوابه بسبب نظرته إلى علاء الفسيبوك.''],egypt,NEG,True
"['""ريكي مارتن، بسرعة، بسرعة، بسرعة، كسر بصله.""']",msa,NEG,True
"[""وفقاً لله، وبنعمة من العميل فيك سيسي، كلب وكيل الصهيونيين، ربنا، سيجلب مصر إلى احتلال عسكري وثيق إذا شاء الله.""]",egypt,NEG,True
"[""أنا أنصحك غرب الوقت، لذلك لماذا تستخدم جوجل والتحقق إذا كان الغرب يريحك ويصدق حتى المريخ؟""]",gulf,POS,True
"[""من العنصري أن نعتقد أن العربي هو مهنة حقيرة... مع عيب في ذقنك، شيخ.""]",egypt,NEG,True
['على حد قول دبلوماسي، رسالة تل أبيب سيسي، شعب إسرائيل معك.'],egypt,NEG,True
"[""' ريكي مارتن هو خطبة سورية 'فرح أمك، بيك، والله.'""]",egypt,NEG,True
"[""Karma تُعوّضُ للمالِ، الذي a سلعة بيعتْ، إشترىَ، وأميرات عِنْدَهُ مالُ بكرامةِ، مثل العاهراتِ.""]",egypt,NEG,True
هل قتل مصارع الثيران الاسباني امة مسلمة جاهلة؟ لوسائل الاعلام الغربية كدليل على وحشية المسلمين!,msa,NEG,True
ستسلم عظمته المتغطرسة رقبته للجزار وسيعتبر أنه يرفض الخرف,msa,NEG,True
"[""الزعماء الروس والأتراك اجتمعوا مع موقف متضافر من تركيا، رفع روسيا أيديها أمس، وبقيت فارغة... """"]",msa,NEG,True
"[""مؤيدو الإخوة مضحكون، قويون، جريءون، أزلنا الشوارع، هنريبيكو، وهم يفهمون أنهم نزلوا،",egypt,NEG,True
"[""لقد وصل إفلاس الإخوة إلى الحد الأقصى، مع بيانات على لسان المفكر الأمريكي، نعومي تشومسكي، لتبرير فشل قرارات زعيمهم،",egypt,NEG,True
[' الله معي، ياوكي، ومعي هي التعاويذ السحرية هاري بوتر.],levant,POS,True
[ 'حاكم مانوفي، الذي رُشِحَ، يَستعملُ الشفرةَ... يَطْلبُ رشاوى مِنْه...,egypt,NEG,True
['الغنم سكران قبالة الحطب وانقلبت على صباحهم واشترت كلبا.'],egypt,NEG,True
"[""يريد النظام السوري أن يعترف بأن حدود لبنان تريد أن تعترف بأن لبنان لن يكون جزءا من سوريا""]",msa,NEG,True
"[""سقوط مشارة الكلب يعني سقوط سيسي.""]",egypt,NEG,True
الشعب الذي لم يفكر بالموت، محلل سيسا، شعب زايات، الحكام.,egypt,NEG,True
['ماذا بحق الجحيم فعل به؟'],egypt,NEG,True
"[""ولا سمح الله لي أن أجيب على وجهك، أنك قلعة، وأنك تعرف لبنان، أو فلسطين، ومن ثم جيبك، جيبك، جيبك، ومن ثم أنت عالق،",levant,NEG,True
الممثل الأمريكي روبرت دا نيرميوسسيف، المرشح للرأس دونالد ترامب، كارثة خنازير وكلب، وأريد لكم وجهه!',msa,NEG,True
['المؤمنون والخندق خنادق لمحاربة المسلمين، الذي هو طريق البر، المشركين، أدريري بوتين، مسلم؟'],egypt,NEG,True
['يجب على الحكومة أن تتخذ العديد من التدابير، بسرعة وبدونها، لجمع الموافقات، الختم، وليس أي بلد بدون بلد، حالة حرب، حالة تراب، تطهير وسائل الإعلام الإرهابية، الذين صوروا الإرهابيين، وضيوفهم الذين نشروا الإرهاب، والإعلانات، والتطهير المكان، وتنظيف المؤسسات الروحية، واستحمام الحكومة.']],msa,NEG,True
[يشتري تصويت مصر والأردن غاز إسرائيل على الرغم من الدعم السعودي والقطري.],egypt,NEG,True
"[""يسرق كلنتون حملته الانتخابية شعار للرئيس السوري بشار أسعد سوا 'هيف'""]",msa,NEG,True
[' حملته الشعبية لمحاربة الشهية الجنسية.']],egypt,NEG,True
"[""لقد قررت أني أشبه بـ ""كوشيز"" ملتوية، أنت عنصري و تحب دونالد ترامب"" و""هادن"" آسف؟""]",egypt,NEG,True
"[""عرض جيل-أو لأعلى حكومة في العالم، حكومة ساكت علي، رمز الحزب الوطني.""]",egypt,NEG,True
وشعبنا يدعمه، الخليج خلقه الصهيونيون الغربيون,egypt,NEG,True
[اقول للتلاميذ ان مشكلتك مع الكتاب والاعلام جيل من الثورات التي خذلت وخانت وانت تحمل دمهم وتختم كلامي بالقول ما هي خطية النباتات.],msa,NEG,True
هل قال أن المحرقة مأساة إنسانية أن بوذا يمكن أن يكون نبياً أن السلفيين متطرفون يطالبون بعودة اليهودي؟,egypt,NEG,True
أنا أدعو المجتمع الاسكندري أن يعيد أكشاك النبي دانيال ويحميه وليس أن يفكك إرث الاسكندرية,msa,NEG,True
"[""يعذبه، حتى الجيد، سيد تلميع الجمال.""]",msa,NEG,True
"[""الهنود/البوليوود هم أكبر منتجي الأفلام في العالم والعرب يسخرون منهم بسبب أعمالهم الرديئة.""]",gulf,NEG,True
تجمّع الخير معاً الرب يحرق الكلى,msa,NEG,True
قضية (هيلارا كلينتون شينبي) زوجها (بيل) فاز بالرئاسة الأمريكية، النضال الحالي للجهل والثقافة، لكنه نتن.,msa,NEG,True
['انقلاب د وابوس؛ يمكن لسارقي الدم أن يحققوا النجاح لبلد يديره انقلاب انقلاب؛'؟],egypt,NEG,True
آمين، عماني، الخيمة سمحت لكم بإزالة رؤساء مصر. ما فيه يكون من تجار الدين. لديك رؤساء الذين يعبدون الشمس والقرود والزقاق والبيض.,msa,NEG,True
['إيفون هينسيل هو متصل، وليس المتراجع.']],egypt,NEG,True
"[""بما في ذلك الحوثي صنعاء؟ سلم المخيم؟ أخذهم الحشد على الجبهات؟""]",msa,NEG,True
['نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم، نعم,gulf,NEG,True
"[""سيسي ميلك يلعب السعودية، وكيل صوت لراحة البال الروسية.""]",egypt,NEG,True
[ 'الوادي ينمو، و سيسي تبقي المشوي الزيتون، وأنا أريد لهم.']],egypt,NEG,True
يُمارسُ a إهانات الذي يُهينُه ويَشتمُّه. ',msa,NEG,True
['شكل المملكة العربية السعودية وأوزبكستان ولد لعظمة العالم والأرجنتين.']],egypt,NEG,True
"[""إذا حصل على مليون نعمة، وقال انه ستعمل المسمار.""]]",msa,NEG,True
['نذكّر الأخ كريستيانو، لاعب مدريد، بمصير العقيد القذافي.'],msa,NEG,True
"[""لقد بعت حاجة ثانية وكتابة، ولكن مثال الرسام ليس معه.""]",egypt,NEU,True
"[""ينتهي جسم سنة مع رماد صندوق خشبي.""]",msa,NEG,True
[''Ardogan Cesssi Mussi... الأسماء المتداولة في التغريدات التي تعكس استمرار مصمميها، بدلا من الحديثة، البلدان المؤسسة التي تتطلع إلى إنقاذ بعض...'],egypt,NEG,True
ما زالوا يكذبون بشأن شركة التصويت كاذبون يمكنك زرع الفتنة,msa,NEG,True
['الترامب المعبود هو أكثر الناس غباء وتجهيزا في التاريخ']],egypt,NEG,True
['الفلبين تنبعث منه رائحة باراك أوباما.']],msa,NEG,True
['يقال إنه تم إصدار مذكرة تفسيرية للإعلان الدستوري، يضحك على الطعم.']],msa,NEG,True
"[""دور وسائل الإعلام في وقت مرسي هو لخلق أزمات وهمية لقتله والتأكد من أنه لا يخفي الكوارث وأضواء الانقلاب والتطوع لحلها.""]",msa,NEG,True
['النساء دونالدات'],msa,NEG,True
['جيش الاحتلال يبحث عن جلادي حافلة في وسط تل أبيب 'لأنه يدفع ثمن الحافلة.'],egypt,NEG,True
['أنا أعرف أن لا يدخل صيدليته مع بلد عمره ست سنوات.]],gulf,NEG,True
شعب حلب يكتبون نذورهم على أسوارهم ليعودوا إليهم وسندمر الطغاة,msa,NEU,True
"[""أنا على دراية باسم مين الاسم يعمل على اسمه ليستضيف اسمه""]",egypt,NEG,True
"[""وقد أحاط بكادم مسمّى M/Bul Eyir.'""]",gulf,NEG,True
"[""مقاطعة انتخابية شاملة تحب أن يثرى الحشد، لكن المقاطعة الفردية هي أجمل هدية أعطيناها على الإطلاق للفستق، شراء الأصوات، ونحن ننفجر بعيدا.""]",msa,POS,True
"[""لقد قتلت ربع مليون شخص وأنت تعتقد أنك تدافع عن...""]",msa,NEG,True
['الكذب، الكذب، التنمر الإجرامي.']],msa,NEG,True
"[""'لأنه يجب أن تكون قطيع، تسأل، 'وتحاول أن تخدع نفسك، وتفكر، وعقلك،",msa,NEG,True
['معتقدات الشيعة رأوا وبابوس؛ عدم الله إسلام باشي'],msa,NEG,True
أكبر وباء في تاريخ الإسلام والداعش والطوائف المسلحة,msa,NEG,True
"[""أريد أن أعمل على مجتمع على بعد ربع ميل من الفستق الفاحص",egypt,NEG,True
[' ضوء كاف عليهم. ماذا ستفعل؟'],egypt,NEG,True
"[""أحمد سعيد بيشكي لابراهيم يسي مراسل وسائل الإعلام، قائلاً إن لديه طاقة سلبية وأنه لا ينشر إيجابيات عمل ابن آسي،",msa,NEG,True
"[""الأجهزة المتفجرة المرتجلة والسيارات المفخخة هي الرسوم الهزلية القديمة الطراز، وأنها لا تؤثر على الرأي العام.""]]",egypt,NEG,True
[ 'رأسك في صالح الرب']],egypt,NEG,True
(فالينتينو سيوتي) والآخرون الذين أخسرهم، على وجه التحديد، (غوتشي) ما هذا يا (بيونسيه)؟,gulf,NEU,True
"عندما اختار الشباب السوري بنات الجامعة اللبنانية وريكي مارتن، اختار ريكي مارتن، وقال، ""ميو-سوغني القرف!""",levant,NEG,True
['أفضل خيار'],msa,NEU,True
['أتاجروا بصديقي.]],egypt,NEG,True
"""'آآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآ! رامآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآ",egypt,NEG,True
['تتخيل الزنا، البجامة، الساحات، البلاطات الحمّام، والفكّ في الزنجة، المُنْسِج، المزرعة]'],egypt,NEG,True
[': توفي والد ريجوما تريزا عندما التقى المسلمون بالأب والأم، وكنا في وضع صعب بالنسبة للكافرين لفترة طويلة!'],msa,NEG,True
['العروس، أيدن.']],egypt,NEG,True
[''' جوستين بيبر، الذي يكتب في التعبيرية، أعطني بلوك، إله البوفيه.'],msa,NEG,True
['هل لا تزال القدس...`]],levant,NEG,True
