tweet,dialect,sentiment,sarcasm
نفسي أشوف الصحبة اللي بتتكون عشان يحكموا مصر، واحد منهم بالقعدة بيتخمس الأمهات المسجونة بالجنائز الزائفة!,egypt,NEG,True
"إنتوا شايفين الأخبار والأعمال الفنية اتحطمت وزهقتوا من نفسوكم يعني، صح؟ يبقى حلكم الوحيد إنكم تاخدوا عضويتكم في ""نادي سخرية الحياة"" على Snap!",egypt,NEG,True
أمي تعتقد أنها فنانة على موقع التواصل الاجتماعي، كل تغريدة لها تجذب جمهورها، وحقيقة أن لديها فقط 5 متابعين.,egypt,NEG,True
صديقي يظن نفسه هاكراً، أعطيه كلمة سر خاطئة ويتراجع عن ذلك في خمس دقائق.,egypt,NEG,True
الناس اللي بتستخدم الإموجي أكتر من الكلمات العادية على التويتر بتجيبلي احساس إنهم كاتبين ترجمة لفيلم صامت ونسوا تشغلوا الترجمة.,egypt,NEG,True
كل لما تنزل ميمز على التويتر بلاقي ناس بتعمل رتويت للاستمتاع الشخصي، بتبقى استطلاع رأي لحالفهم.,egypt,NEG,True
الحياة على التويتر بقت جذابة، المهم تعمل غرد ومسرحية الغيرة الزائدة على التفال - فود بتكمل.,egypt,NEG,True
كل لما أكتب تويتة جميلة عن الصداقة بنلاقي حد بيعمل مينتشن لنفسه يطمن على تويتة حلوة من ايد خدومة.,egypt,NEG,True
أحلامي الكبيرة في الحياة: أن أجد شخص تويتاته تعملني ضحك طبيعي ومش مجاملة.,egypt,NEG,True
مفتاح نجاحي في التويتر: أشارك في المناقشة وأخلي فولورزي هي اللي بتعملولي مينشن حتى يبهروني برأيهم الثاقب.. أنا فقط تنوروني يا فالصغري.,egypt,NEG,True
أنا الممثل الدرامي في التويتر، بنفع شخصية مقهورة واكتئابية بدون مواجهة الحقائق ما دام مش مناديل زيادة على البلاستيك اللي أحاول أخفيه.,egypt,NEG,True
لو في جوازك بتشطح على السوشيال ميديا، تفضل سجل في مجلة المتزوجين المزيفين.,egypt,NEG,True
إيه العافية اللي بتسيبك تدخل تغمى عليك وأنت في السنك... ياخي أمسي وأنا لسه ما دخلتش الحمام بسكينة وأمان!,egypt,NEG,True
بجد بوجهك يا تيته بتدخل السرور في قلبي... بالصدفة ما كانش حمار بزيادة؟,egypt,NEG,True
اللي يقولك إن الاجتماع بيرفع الضغط، هو إنت اتزوجت زوجة شقيقتك واتواعدت مع بنت العم والشغلة قلبت ليك نص العيلة، ده عنده يبقى كمان أجتماع!,egypt,NEG,True
ليه الأزرق ما يضربش لون بس كده... يا رجالة البقول دي حاجة قوية!,egypt,NEG,True
أنا لازم أبقى مثقف عشان أكون مختلف، فقولت أحفظ 300 كلمة إنجليزي ودلوقتي أنا بقيت عندي 299 كلمة جديدة: 'بلوبيري'!,egypt,NEG,True
"تاني أروح مخبز أجيب عيش بلدي وألاقي العجينة مسطولة والسرايات صدآن؟ ده ايه يا خالد يعني بتخلط بطيء جداً ولا بـ""بشري""؟",egypt,NEG,True
المَأَمول لا وَبَه ولا شَهِيروا... ياخِدوا باكتِشافيني عَنِفوا عَليهم بَسِيروا!,egypt,NEG,True
انا لو بقيت بزعل من كده مجاشي بينقبض دماغي من الجو، ده أصلاً من نَجلك البندورة يا أبو التفاح!,egypt,NEG,True
كُل ما تِظُهِرِ أنَتُ دَب قُولولِك تِظُهِرَنَا البُنَتِ... أَيٌُهُمَا الاِتِنَينِ لَيسَ دَهيَنَا أَحنا لويَانَا الِنٌاُسَ وَالهُمَا ديَنَا أَخٌطِبوَا الِدِبَ جِوِوُوُوُهَة!,egypt,NEG,True
جايلي استشاري نفسي كاني شيزوفرينيا بس علشان هأدي طلبك يا تعوذها من حمتي... اللي قالك اكتئاب؟ هو إنت في جماعة بدران لسه!,egypt,NEG,True
الحكومة بتقول الأكاذيب والشعب بيصدق، صعب المستوى يا جماعة!,egypt,NEG,True
لو البنزين غالي بالكيلو، هنشتري لتمساحنا سيارة!,egypt,NEG,True
السياسة في مصر زي الأطفال بيشربوا عصير بس مش بيعرفوا دواسة الفرامل!,egypt,NEG,True
الأهلاوية مفتخرين بلقب 'الراقصة على جثث الأهلاوية' هههه مش هتسكتوا ولا ايه؟,egypt,NEG,True
عملية السلام إسرائيل وفلسطين بيبقى زي العصابات.. الأكبر هو اللي بياكل الأصغر!,egypt,NEG,True
بنات المدارس الخاصة تلبس جلابيات دانتيل.. يا سلام على الأخلاق العالية!,egypt,NEG,True
بعد ما ألزموا الكمامة الناس صارت تسقط من النمطية وتتجمع بالآلاف في الجمعة اللى بعدها!,egypt,NEG,True
مطبخك شغال يا تكيلا.. لو واحدة فاضية هتتجوز على البيت الكبير!,egypt,NEG,True
قالوا نطرح خدمة السيارات المجانية.. الله يستر مش هنلاقيش عربيات بعد كده!,egypt,NEG,True
مصر البلد الوحيدة اللى بتجيب لا وعلى قولتهم ربنا!,egypt,NEG,True
ممكن تعملي فايف جنيه,egypt,NEG,True
أنتم أكلتوا النقانق بتلفوا ولا تانية؟,egypt,NEG,True
هل صحيح أن الأطفال هم الأمل؟,egypt,NEG,True
محمد صلاح يسجل هدفًا آخر، لحظة صمت لأعداءه الذين قالوا إنه لا يستحق تشجيعه.,egypt,NEG,True
تعالى نستفيد على قد ما بنستفيد يا مصرية.. إما ننصر النجومي ونجعله يفرحنا في كأس العالم أو نستعد لجلجلة مذهبية في رمضان!,egypt,NEG,True
سؤال لخبراء التاريخ: هل كان جبران خليل جبران يقصد هذه العبارة عندما قال 'لا يوجد نبي في وطنه'؟,egypt,NEG,True
الكلمتين اللي تهز الكويت.. المزاحمية في السعودية بالنسبة للمصريين.,egypt,NEG,True
أنا حاسس إن نسبة الطلاب النشطاء اللي كانوا نائمين على السرير دلوقتي بتقف في 95%.,egypt,NEG,True
بفضل الدراسة الجامعية، الآن أقدر أحسب بفترة وجيزة كم مرة تلقيت فيها الحديد الذي يمكنني صنع جسم روبوت بحجم العالم.,egypt,NEG,True
الحياة تقدم لك اللون البني مرتين: عندما تولد وعندما تتصالح مع حقيقة أن لديك أكثر من واحد في الامتحانات.,egypt,NEG,True
قبل الانتهاء من المؤتمر الصحفي، من المتوقع أن يصبح جو روميو وجولييت أكثر وضوحًا.,egypt,NEG,True
في يومي الأول في العمل.. أعلنت قوة الطبيعة الوحشية مقاومتها لتجربة المبتدئين في عالم السكرتارية.,egypt,NEG,True
في حجز التذاكر للفيلم المنتظر، ينبغي أن تكون هناك خانة تطلب منك إدخال الأعمار الحقيقية للأطفال الذين ستقوم بإحضارهم، لأنه من الواضح أن هناك أطفالًا يشترون الماكينة الملعبة بصحبة والديهم.,egypt,NEG,True
مفيش أحلى من القهوة الصبح في زحمة الشغل.. هما عملوا إيه الناس فيك يا قهوة مش لاقية لك هنا؟,egypt,NEG,True
الدماغ المصري بتاعي فيه تيار أخلاقي صاعد يقول ترم امتحانات وتخرج.. جدول الدين يقول حرام وحشة فيمتحنوك أقل واحد مش بتستعيمه,egypt,NEG,True
لا يا جماعة إحنا من النوع اللي لما يطلع من البيت ويلاقي الأدفايسر بياخد صورة للجنة الاستقبال يعني الناس بنتفرجوا علينا شوية,egypt,NEG,True
اللي قال إن الروتين بيضيع الإنسانية خلاص نازل في الاصطناعي والغير طبيعي.. كل يوم المراة تتباهى بأنها تلاقي المفاتيح سوا بتحريكها بقدمها أو بعصا سحرية مناسبة لظروف الدالاس والانفاق!,egypt,NEG,True
النوم بالنهار مش راحة.. ده قتل.. هتصحى وتلاقي نفسك واقف قدام الفريزر بتمسك الصينية عصيدة وشموع ودافية في صوبة الفرن!,egypt,NEG,True
هو في حتة اسمها الغسالة اللي تيجي باللارابطة.. قال جماعة التسويق هنعملها ماستر براند.. عشان الناس يقولوا عامل في كل حتة حتى اللارابطة!,egypt,NEG,True
بعد مضي ساعات من البحث على الإنترنت لقيت نوع فون خالصي تبدأ تشع من وقت ما تفتح العلبة ولحد ما تروح محل الصيانة!,egypt,NEG,True
وشوية آخرها فاطس.. جارتي تجاوب على الجيران في المايكروويف!,egypt,NEG,True
بعض الناس بـ#الجيم مستقيلة تمامًا.. بتعمل عشرة دقايق كارديو بعد كل وجبة! يا جماعة بلاش برده الثانية تطلع ناشفة؟,egypt,NEG,True
هو في نظارات شمسية جبنالها امتى في شهر العسل يعني؟ يمكن نصف منهم كانوا بيروحوا في التطبيق الغلط لسافاري!,egypt,NEG,True
بقالي ساعة أحاول أعدل إعلان عميل معمل عشان المدام تعادل أسنانها، لكن مش عارف أركب زيتون منوسع ولا فلافل منصفرفل، المهم يبقى شكلها فروسة!,egypt,NEG,True
يا عم أنا فاهم إنك راجل وفرفوش وكل حاجة، بس التجاوز بتاعك واحد محترم!,egypt,NEG,True
اللي بيشرب شاهي صباحًا ويكتب في تويتر بحابة إبداعي، يا جماعة أول اخته عندها كابل إنترنت!,egypt,NEG,True
علمونا في المدرسة إن الأمل يولد مع الصباح، يعني شوفتي أصلاً الهملة اللي إحنا فيها!,egypt,NEG,True
أسوأ نوع في الشتا هو الشتا ديكور خلفية لمكاتب عمل زيادة على ناس واقفة برة!,egypt,NEG,True
احنا في نصف الاسبوع وكلنا سوا، الموظف اللي باخد اجازة يستاهل ترند!,egypt,NEG,True
لو تبقى بتبع باندا الأحفاد من ساعتين واحنا عايشين الحجر المنزلي، يبقى خلينا نعترف إن نظرته للحياة محتاجة تشويش!,egypt,NEG,True
أحسن حاجة في النوم العميق هي إنك ملاقيش غير توقيت العصف الذهني!,egypt,NEG,True
حد واقف جنبي وسألني على السعادة، قولتله السعادة زمان كانت في سواق التوكتوك اللي بيفتح لك الباب!,egypt,NEG,True
تذكرونا بالثانوية العامة لما نقلب صفحة الأسئلة لقينا وراها صفحات فاضية، بجد حياة كئيبة!,egypt,NEG,True
"TextBlob"" أو ""NLTK",egypt,NEG,True
وقح,egypt,NEG,True
مش قادر أفهم ليه بتتكلم عن المحبة ونفسك تعمل شغل غير أخلاقي..فاصل ونصيحة مني ليك، روح للعلاج النفسي.,egypt,NEG,True
شفت التكلفة بتاعة العلاقات الزي بتبقى جامدة من غير مشاكل؟ أنا مش بتاع لعبة، ولا هنتفق بس للهوا وبالنديك.,egypt,NEG,True
ايوة طبعًا كنت بمزح على الطرح العلمي اللي طالع منك.. لا زم نفهم السطحيات اللي عندنا الأول، عشان ما نتغاظى على الغربة!,egypt,NEG,True
أحكيلك واحدة.. المدرس عتدب البنت اللي رسبت، قالتله 'كويس.. خليك في اللجنة التأديبية ربع ساعة وتعالى فاحمر أم العقرب!',egypt,NEG,True
واضح إن معاك حاجة مش فاهمها في الحياة ومحتاج حد يشرحهالك م؟ هاتلي آخر فيديو تعمله، نبقى فهمنا فين بعض.,egypt,NEG,True
فاهم إنك محترم، بس أنا تعبت من الاحترام الفاضي ده.. بلاش من الندم على آخر تغريدة في حياتك!,egypt,NEG,True
الدم المصري غالي.. بس الفجرة بتاعة الثقافة نادرة جدًا.. روح خد لفة في شوارعنا عشان تشوف فجرة شغالة.,egypt,NEG,True
أصلا هو العيب في إيه في الجدية وليش كلنا نركز فيها؟ أنا بحب أصحابي اللي ناسية المشاكل ورقصها وراحة بالها.,egypt,NEG,True
مش بتبقى الحياة بلد وغريب فيها؟ يا ريت تسجلني مواطن في مدينة السخرية دي وأولادي حتى يعيشوا في احترام وسعادة.,egypt,NEG,True
أنا بكلمك بلهجة مصرية عشان تفهم مشاعري بالظبط.. لو فجأة ضاقت بيا الدنيا بقولك: هو أنا بقى الخانق يا عم؟!,egypt,NEG,True
الذكاء الاصطناعي بياخد طالبة وبيديها وزن مشروع تخرجها من ساعة ما قبلت في الكلية!,egypt,NEG,True
انا بعيد عن الهري بشوية يكون ده الذكاء الاصطناعي!,egypt,NEG,True
دلوقتي الذكاء الاصطناعي قادر يكشفلك سخريتك في التغريدات وكمان يخبرك إنك فاضي في المحتوى!,egypt,NEG,True
يا جماعة الذكاء الاصطناعي مستحيل يقرأ سخريتي ويلبس ضحكته في التغريدة!,egypt,NEG,True
مجرد تغريدات سخيفة بتستخدم الذكاء الاصطناعي.. ايه ده! كأنكم ما تعملوش غير تضيعوا وقتنا!,egypt,NEG,True
لو كنت مخترع الذكاء الاصطناعي المصري، هتلقيت ليه اسم تاني غير ذكاء ولا حاجة!,egypt,NEG,True
اخر جديد في التكنولوجيا المصرية: برنامج ذكاء اصطناعي عشان يعرفك انك ممكن تشوف وش أمك في كل تعليق مش بتعمله لايك!,egypt,NEG,True
الذكاء الاصطناعي ماشي بثقة مع واحد بيتهكم وينهق وراه!,egypt,NEG,True
برنامج الذكاء الاصطناعي حلّى نفسه.. يا ريت يعيننا حلّ نفسنا!,egypt,NEG,True
الذكاء الاصطناعي لازم يبقى فيه ضمانة سخرية. ولا إسكت وأنا أخش قلبي!,egypt,NEG,True
شاورما برستد,egypt,NEG,True
الدنيا معادلة.. مصلح استوى ومسخرة واحدة!,egypt,NEG,True
مافيش نِقَاش مع أجراس الهاتف، كلماتها بتعمل مؤامرة ضدي!,egypt,NEG,True
مفتاح نجاح الواحد في الحياة؟ معرض بهيكلة مخه للدعابة المصرية!,egypt,NEG,True
مفطور صوت عالي إندلشي، عمر الرسام هيشرح لك أهمية الهبلة!,egypt,NEG,True
الرنة التنبهكية لما بتنط والجنة بتفضل تهز لحد ما يجيبها بنجيلة!,egypt,NEG,True
صحبتي تتكسف بإنها عايشة معايا، أنا أكتر حد مستغرب من نفسي!,egypt,NEG,True
إشاعة: عملية زواج جماعي بين الثقافة وسلسلة الإدارة المالية!,egypt,NEG,True
قربت أنام يجامد وخفت أيقظ مجددًا مورفي الأخ.,egypt,NEG,True
الفيزا دي بالأقساط محلوتة، بس المرتب مش عاوز يتقسط!,egypt,NEG,True
جاب المذكرات بالفاكس عشان الذكريات تخطفها الماكينة!,egypt,NEG,True
النهارده معرفش أكمل راحتي في البيت ولا اللي كنت بديهم في الشغل.. عشان بجد النفقة بتزيد عليا فاكرين لما كان الشغل نص الشغل؟!,egypt,NEG,True
احنا شعب بنبقى عاجز دايمًا عن حاجات كتير، بس الأكيد إننا أبدًا مش عاجزين عن سخيفة حجة المعكرونة!,egypt,NEG,True
مش عارف ازاي في ناس زيك بتقول مينفعش اللحمة في المحشي؟ ده أصلًا مفروض ناني الارز بعد ما يكون مستوي وشمام خط ورقه فاشلة!,egypt,NEG,True
عملت تحليل سكر وطلع 200، الدكتور قال لي المفروض تكون بالصحة والعافية وعيش حياتك الطبيعية.. ياريت لو ينصحني بطريقة أعلى أو يأخذني أنا معاه فرايته بعد الكلام ده!,egypt,NEG,True
الطريقة الوحيدة إنك تتفرج قنوات الأكل اللي بتديك جوع حلو وفي تلفونك طلبات برجر دايت!,egypt,NEG,True
برضه في ناس بتنتقد الفوط الصحية.. حاجة غريبة جدًا، خلونا من فضائح المطبخ وانتقدوا أكتر حاجات بيها مشاكلنا الحقيقية، زي المطاطية اللي بإحكام الطنط.. على الأقل تكون قوية شوية!,egypt,NEG,True
التاكسي قال لي 'النور ده طول الشارع؟' فعلا يا زميلي، إنت مبيعرفش تعرف مسافاتك توا ولا إيه سالك النت تقولك ومش متظبطة.. وأول ما زهقت لقيت النور في نهاية شارعك!,egypt,NEG,True
شايفين البشرية الجديدة اللي تواصل عن بعد ورقصت على عينها لأصغر باند بيعزف في أي حدث.. إيه الأقلية اللي معمولة الأغاني دي عجباها إلى أبعد حد؟,egypt,NEG,True
صحيح إنه الحب بيقهر، بس أكتر حاجة بتقهر هي حاجة بناخدها بحماس وبعد ما نفشل فيها بتمر علينا بيومين ونقلع منها أصلًا!,egypt,NEG,True
هل أنت من الناس اللي بتقع في كل محطة اتصالات تلاقيها في السوق وتخليها تسويك لولو؟ وإطبع اسمك وصورتك على مجوهرات وحلل وحطم حشوك الماس لأنك يا مان متقاعش دعاوي!,egypt,NEG,True
هل تعرف النكتة المفضلة لدي؟ أن الحكومة تعامل المواطنين بجدية!,egypt,NEG,True
فكرة عبقرية: لنجعل السياسيين يقرؤون القوانين التي يوافقون عليها قبل توقيعها!,egypt,NEG,True
صعيدية أخبرتني أنها حصلت على شهادة التعليم العالي. أجبتها: 'يا ست الكل!',egypt,NEG,True
قررت أن أصبح محاميًا، فقد أحببت كثرة استخدام المصطلحات الصعبة التي لا يفهمها أحد!,egypt,NEG,True
إذا كانت الثقافة تحلم، فإن حكومتنا تعيش في كابوس لا ينتهي!,egypt,NEG,True
تدريب كلاب الشرطة على مضمضة المتهمين بدلاً من النبح عليهم قد يكون أكثر فعالية!,egypt,NEG,True
شخص قال لي: 'جسمي يشبه النجوم!' رديت عليه: 'أجل، لأن ذهنك فارغ تمامًا!',egypt,NEG,True
أحيانًا أشعر أن الحكومة تسير وراء الأحلام وليست وراء الواقع!,egypt,NEG,True
صديقي قال لي إنه يسعى لتغيير العالم، أخبرته بأنه بحاجة إلى قلب من حديد وعقل حازم!,egypt,NEG,True
حاولوا معرفة سرّ سرقة السياسيين للأموال العامة: ابحثوا عن 'محارم المكاتب' الخاصة بهم!,egypt,NEG,True
أما نحن في البيت بنوجع المخ بالدرعمة وحنسميها فلب، بس دول بيمشوا من معاهم بسلاح الآباكا الهندي الجنوبي!,egypt,NEG,True
شوفت فيلم رعب عند الجراج بأبو جبل، والبطل بيواجه حشرة مخيفة وراح كمل جملة تفوت فى الستوب؟! يا ريت أنا برضه أقدر أتهرب من المشاوير بسهولة!,egypt,NEG,True
شاف ساكن الشقة التانية شقته تلطخت من المياه الصرفة، قال له يا راجل ده فيضان البحر الأحمر ورا تقنين الموية!,egypt,NEG,True
ناس شعب نية! في جنب العالم، قاعدة آخر الدنيا بتلطم حمامة!,egypt,NEG,True
أقنعة الوجه دي صارت عندي شغلة حديثة في الصباح، الواحد يفوتها في المكتب يفصل سلك الماوس ويبدأ يتحدى وشه لحد ما يعلن الأجازة!,egypt,NEG,True
شاف القمر في الليلة الباردة، وقال له ياما فراشات تلاعبت بيه وجابته من سلامته!,egypt,NEG,True
تدورت معاها في الشارع وكتمت كل الأنوار في وشها، لقيتها شمعدان مفيش قهوة!,egypt,NEG,True
دماغه زي الليمون، مفيش شغلة بتعدي عليه إلا وشه يلوطت!,egypt,NEG,True
كده هنعرف كل حاجة عن حياتهم، بقينا مخابرات خارجية بتشرب هاريشا خطفت صطااااهم!,egypt,NEG,True
إنت هتاخد الابتدائية الأمريكية صح! كل ما يروحوا يقولوا ليهم هكذا: Show me halaqat eldugaa!,egypt,NEG,True
طول ما بتشتم في الناس اللي مالهاش ذنب، خليك على بعد كيلومتر ياكبير!,egypt,NEG,True
مش قادر أتحمل مستوى الغباء اللي في بعض الناس، مش عارفين يدققوا ولا إيه؟,egypt,NEG,True
الواحد محتاج ياخد دورة في الثقافة العامة عشان يتفهم النكت العصرية!,egypt,NEG,True
سؤال بجدية، في ناس بتفكر قبل ما تكتب؟ ولا بس بتلعب 'أدفانتشر ورلد' بجد؟,egypt,NEG,True
اللي بيقول إن العقلية السطحية جميلة، أكيد ما عاشش يشوف الوقاحة التي بداخلها!,egypt,NEG,True
مكسر خاطري الناس اللي بتسخر من جهلها وبتفتخر!,egypt,NEG,True
كمان السياحة العقلية في الفيسبوك بقت وجبة يومية لبعض الناس، من غير ما يعرفوا مكان السخرية عندهم!,egypt,NEG,True
كلنا عارفين إن السياسة بقت مسرحية، بس فعلاً في ناس بتحاول تمثل شخصيات محترمة ومش بتقدر توفق!,egypt,NEG,True
لو الغباء بقى اختيارًا، مش هنلاقي مكانًا نبيع مخ!,egypt,NEG,True
عايزين ننقل عقولنا لمصر التانية عشان نهرب من السخرية العقلية اللي عايشين فيها دلوقتي!,egypt,NEG,True
طب دي الحاجة اللي بقالها 100 سنة ما فهمتهاش. قالولي الجتن جدع المغرب، ما أدري بقالي سنتين أستنى ليه بقالها 100 سنة #حاجة_وهمية,egypt,NEG,True
مفيش حد هنا عايز يتعلم البهجة، دي فصلة مات لما زميله كتبها في المذاكرة وهو مشارك في الامتحان #بحاجة_لتوك_شو,egypt,NEG,True
الناس دي اذا طلعت مع الأصدقاء، هتلاقي رجالة بتوصل بيتها 3 صباحًا والستات واقفة زي الجبان اللي هيحصل على نوبل في القعدة العاجلة #بلاش_جدعنة,egypt,NEG,True
التكنولوجيا بتوصل لحدوا بقى، شوفت شخص قرر يستخدم برنامج صوتي للتفكير عوضًا عن العقل الخاص به، مش عارف هو دا ذكاء صناعي ولا جهل بالحدود #بذوق,egypt,NEG,True
البعض إلي شايف نفسه صعب فاهم أي حاجة، في النهاية بيتسلى بإظهار جهله للعالم وياخد نصيحة: الجهل بيعلن عن نفسه وأحنا برضو مش فاهمينه #الناس_ده,egypt,NEG,True
مفيش حاجة أزعج من إنك تشوف إنسان داخل الحمام ومش خلانه الباب، ده مش موضوع بدل بهاء ومتابعة العادات الصحية!! #ميبقاش_فيه_حياء,egypt,NEG,True
لما تشوف إعلان لمشروبات طاقة على التلفزيون وتلاقي الناس بتحطم الجدران وتقفز من البرج عبقرية الأطفال يعني بتتشرب وبجدارة! #قوة_في_ليالي_دوامات,egypt,NEG,True
مفيش حد هنا بيعجبه يشوف صورة للأكل في مواقع التواصل وهو عم بيتعذب بالجوع، شكلنا مستعدين نعيش بالشوق إلى ما مايرجع بدل الوقوف عند الفرن وبسرعة #ليه,egypt,NEG,True
إزاي أنا خايف من الطيارات بأنها هتسقط وفي ناس رَاكِبَة عليها حَاسَة بالطيور هَتِصَبُّ دْقة إرهابية ومازالت الناس بتأمن بالعدل الإلهي في الصحراء! #سفركتيرة_مافيش,egypt,NEG,True
لما الناس بتسرق الواحدة تانية، مفهمتش ليه الشرطي بيجي بعد 45 دقيقة، ويلغي القضية عشان قال إنه كان بيتخفى خلف الزبالة #عفوًا_نسيت,egypt,NEG,True
معانا في البلد دماغ ماهناش دماغ ولا بسمك دجاجة ولا حاجة!,egypt,NEG,True
مفكرني من عيوني من الضحك، وقاعدة دماغي تدور ويها.,egypt,NEG,True
ماشي في الشارع وفجأة شافت الأعلان ده.. ضحكت لمدة نص ساعة!,egypt,NEG,True
الواحد مش عارف يدخل يبص في العين العجوزة تغرق حزنه بالأرقام!,egypt,NEG,True
نفسي أتفرج على الأخبار عشان أضحك شوية.. ولكن تيران وصنافيرنا ربحت الماجستير بالضحكة!,egypt,NEG,True
الدمغة دي بتاعة القطر اللي طلعت هوضة مر الأحزان!,egypt,NEG,True
ولا في الحلقة دي اتجننت من الضحك، كأنهم عملوا إيقاعة بالوزة!,egypt,NEG,True
مرة عمو نوح غرق باستوري.. قالوا له فش هيعمل حظر شخصي.. طلع مش بالمجانين فعلا!,egypt,NEG,True
معرفتش أبص في عبدالناصر حامد وأموت من الصوت اللي جوايا.. حرام عليه يدعي فكاهي!,egypt,NEG,True
واحد بيروح الموضمة يطلعله نتيجة الضحكة.. الدكتور قال له: إنت اشتغلت مع ممثل قبل كدا؟!,egypt,NEG,True
الله يبعد عنا البلدية اللي بتعمل حفلات الخميس في الحدايق. فيه ناس بتستمتع بالطبيعة وفيه ناس بتعيش حفلة كابوس!,egypt,NEG,True
معلش يا برنامج الفزورة، أنا جاي أشوف فزورة مش مسابقة إتحادية عن الحساب اللي أمامي!,egypt,NEG,True
مبدعين الخريات اللي بيحطوها في الإعلانات مسعود و إبراهيم أكتر من مبدعين الإعلانات نفسها!,egypt,NEG,True
حد عارف ليه الناس ما بتفكرش إن المشارب المكشوفة في السيارات مبتكفش الشمس؟ حاجة تقهر بجد!,egypt,NEG,True
"جارنا بيبعتلنا هدايا بمناسبة الأعياد دايمًا، يبقى حظه ""زي الأيام"" بقلبه!",egypt,NEG,True
يا خالي المصابيح الزرقا اللي بتجيبها من البلكونة على الشارع بجد مش حلوة. كُنَّة الجوارب نافثة الشارع!,egypt,NEG,True
أنا أبصر ديكور العربيات اللي بتستخدم للمواليد والفرح اللي نسبة دهشتها للأطفال بتفوق الكيمياويات والفيزياء!,egypt,NEG,True
إضافة هاتهاند ميد تصلح تعتبر نفسك مدونة على السوشيال ميديا. بس طبعًا المدونة الحقيقية بتحترم قدرها وتقدر الناس اللي بتقرأها!,egypt,NEG,True
المترو بيشتم فيّ بألف أغنية، وأنا لسه ملفتش في نظرو، والتاتش بتاعه بيتاعبني!,egypt,NEG,True
نساء مصر لو تجمدوا هيكونوا كأنهم رضعت من دولاب الخضار فعلا. كلهم راشحين كقاز طازة!,egypt,NEG,True
اللي بيدخل الشتا الساعة ٧ ويكتشف إن الشتا خلص، ده أكبر عملاء الرصيف بجد!,egypt,NEG,True
تعرفوا إن التمساح أحسن منا! ماتفتكروش إن بيوقف في الجامعات يطلع صورة مع كل طالب عشان يعترف بيه!,egypt,NEG,True
مش عارف تيجي تجمع الفلوس لازم توصل قبل الكتابة بألفي متر في اللعبة النوبية!,egypt,NEG,True
بصوا للصورة دي، في الغابة القطط محميتش من إللي بيتجمعوا بوسطها وهيا لسه متحطمة!,egypt,NEG,True
هي قعدت الساعة ١٢ في الليل تصلح سحلية اللي في المنزل، يا جماعة مش أكتر من حمار!,egypt,NEG,True
الحظر الوحيد إللي جربته بالأول كان بلعبة العصابة وإنت في وسطهم، انصحكم تجيبوا حطب في الفيجوال بجد!,egypt,NEG,True
أكيد إللي بيكتب الرسايل فاضي بكام! عايز تمساح يلاقيه بره الجزائر، توري دي!,egypt,NEG,True
الخوف من الظلام مش معاناة بجد، المعاناة إنك تفتح الفانوس وتلاقيه ماشي بردو!,egypt,NEG,True
لما بتشوف طير طبعاً خلاص عرفت إنك أكيد شيك على المرسال وحاقلبه أعداد!,egypt,NEG,True
يبقى هاتلي فرشاة أسنان فاضية وأشيل بردو مدي لسانها عالفرشاة متجنناش ده!,egypt,NEG,True
اللي يقول إن السفر بيريح الأعصاب، يبقى محتاج يسافر عشان يعرف إن الصحاب اللي معاه عصابة!,egypt,NEG,True
عندي إقتراح للحكومة.. تعملوا ساعة طنطا وساعة مكة ونسمى الحاجة دي ساعات المواطنة!,egypt,NEG,True
في ناس بتهدد بيك على المنشن، وفي ناس تهددك بالقرف العام بمجرد ما تلاقى له بوست تافه!,egypt,NEG,True
زواج الحب اليوم بقى زي تحدي الأكل الحار، تحبه وتموت جراءه!,egypt,NEG,True
خليك زي طيبة الأرض، ما تتعبش في أي حاجة وتنبت ليك أشواك!,egypt,NEG,True
إحنا الأجانب بس فكرنا نازلين نعبر الشارع الحمرا، قوموا قالولنا عايزين نرصهم وناخد عينة من عقولهم!,egypt,NEG,True
قولتلك مرة واتنين إن اللي يزعل منك عشان كلام تافه، نرجعه للمدرسة يتعلم على طول!,egypt,NEG,True
ابن عم توت عنخ آمون قال لي إن القدرات عنده محدودة.. راح قالي لو إنت شايف نفسك أقدر من كده يبقى عينيك كدا كدا كدا!,egypt,NEG,True
صدقني مافيش حد بيقدر يسخر من الواقع بسلام!,egypt,NEG,True
حبيت أفتح حساب بتطبيق التواصل الاجتماعي الجديد، بس لما عرفت إنه بناء جديد وبياكل بطاريتي بسرعة، قلت أشوف حد تاني يديره!,egypt,NEG,True
"This movie is so bad, it's making my eyes bleed. #terrible",egypt,NEG,True
Just saw the funniest stand-up comedy show ever! Laughed my socks off! #hilarious,egypt,NEG,True
Why do people even bother watching this show? It's beyond boring. #useless,egypt,NEG,True
I can't believe someone actually thought this song was good. It's like nails on a chalkboard. #awful,egypt,NEG,True
"Honestly, if this is what passes for art these days, I'm done. #ridiculous",egypt,NEG,True
"Wow, this book is a masterpiece. Not! I've seen better writing on bathroom walls. #garbage",egypt,NEG,True
I can't stop laughing at how terrible this game is. It's an epic fail. #fail,egypt,NEG,True
"Just when you think the acting can't get any worse, this movie proves you wrong. #horrible",egypt,NEG,True
This politician's speech was a joke. It's like they were reading from a children's book. #unbelievable,egypt,NEG,True
I can't believe I wasted my time watching this TV series. It's a complete waste of brain cells. #pointless,egypt,NEG,True
