tweet,dialect,sentiment,sarcasm
علمت انك تستطيع فعل ؟,egypt,NEG,True
 مجلس الامن يقر بالاجماع علا نشر مراقبين دوليين حلب واحياءها الشرقيه…من يضمن حياديه المراقبينولماذا وافقت روسيا علا وجودهم لمدهغير محدده '',msa,NEU,False
مصرا احسن تزنقه فا الوقت يشتغل !,egypt,NEG,False
 الناشطون السوريون العالم مشغولون بزواج ريكي مارتن بشاب سوري حلال ام حرام,msa,NEG,False
احنا اعلام نكدي والمسءول الاول حاله الكابه الموجوده علا وشوش المصريين …,msa,NEG,True
شوفو شكله كيوت اغوتشي غوتشي,msa,NEU,False
_ نص المقال اتحداكم ان تنشروه كاملا كنتم رجالا مش هتبطلوا حقاره وتنضفوا شويه باب التغيير,msa,NEU,False
 الصوت بالاعلا '',msa,NEG,False
احيي سيخرجون اليوم معلنين رفض الانقلاب  فسكوت الشعب استقرار لحكم العسكر الباطل,msa,NEU,False
شوفت فيلم رعب عند الجراج بأبو جبل، والبطل بيواجه حشرة مخيفة وراح كمل جملة تفوت فى الستوب؟! يا ريت أنا برضه أقدر أتهرب من المشاوير بسهولة!,egypt,NEG,True
ما شفتك متل هاذاك الذيب الأمريكي إلا مرة وحدة في الحياة وهذا البلاش يلي يقولوا إنه بش عارط!,gulf,NEG,True
 رواد الاعمال قصص نجاح ملهمه ومحفزه -  طقس العرب ''  رياده ,gulf,NEU,False
لجنه ال ذهبت بعيدا جدا اجراء التصويت بدلا صوت دي-شورا و بالطبع المحاكمه العسكريه القادمه والتلقيح والزي ,msa,NEU,True
بلاش قدام الناس تسمعي اغنيه شعبي تقولي عليها يع انتي اصلا بترقصي عليها البيت,gulf,NEG,False
 نسم علينا الهوا مفرق الوادي ياهواا دخل الهوا خدني علا بلادي,msa,NEU,False
غوغل واي-فاي وكروم كاست الترا,egypt,POS,False
ملوك الهدايا هما اللي بتجيلهم عيد ميلادهم في العام النشروا علشان في إجازة!,egypt,NEG,True
لقد جعلتها تصاب بالكثير الاحتمال,gulf,NEG,True
قديما يوجد مراجع سيناريو يدقق باعمال الدراما  اليوم الوظيفه اندثرت قاموس الانتاج الدرامي حتا بتنا نشاهد تركيبات مشوشه تشبه يعرف الروايات  رغم اني مقاطعه معظم يبث لاني احب يستسخف عقلي بنظره سريعه علا الدراما اللبنانيه ,msa,NEU,False
وز,msa,NEG,True
 يواجه والجماهير تزور سراج,gulf,NEG,False
كان شعب عبد النصر جام فعلوا بالضبط فعلوه ,egypt,NEG,True
سيصبح اكتوبر يوما للعار وليس لذكري الانتصار …,msa,NEU,False
يستطيع الرءيس مرسي ان يتنصل مسءوليته الغاء عرض مسرحي علا مسرح الدوله قرار الامن اقوا الرءيساين وعود الرءيس حريه الابداع,egypt,NEU,False
 حال الرءيس يقول  '' اللي نطر سنتين ونص كرمال الرءاسه تراجع بينطر يوم زياده كرمال الحكومه  '' '',egypt,NEG,True
تكبير مسيره احرار ال,msa,NEG,False
واحد بيكلمني على الموبايل وهو راكب الدراجة، عايزين نجيب أول تمثيل عربي للأكروبات بس!,egypt,NEG,True
 الله يسعدك ويوفقك ويحقق مرادك ابغا ايفون الله يخليك '',egypt,NEG,False
 صور مءلمه لاطفال جرحا اصيبوا بالقصف الروسي علا الاحياء السكنيه  القهر  الالم  الوجع  اضحت مفردات عاجزه… '',msa,NEU,False
يركب مترو ويجي ينزل بيبقي نفسه يكتب المترو خارج البءساء,msa,NEU,False
 الذكرا الرابعه لاستشهاد الجعبري  شهاده قلبت المعادله,msa,NEG,True
الخير ,msa,NEG,False
حاله تشاور مستمر حول الخطوه القادمه اجل توافق وطنا علا حكومه الانقاذ السيد حمدين صباحي ود البرادعي #,msa,NEG,False
 “ بيونسيه ” وابنتها باناقه “ غوتشي ” “ ولوران ”,msa,NEU,False
ورثوا الهرم المقلوب للظلم الاجتماعي اعدلوا !,egypt,NEU,False
« ان الله معي يعقوب ومعي سحر » سحر « سحر » بكسر الميم وفتحها بكسر الميم وفتحها  وفي قراءه بتشديد النون وضمها بكسر اللام وفتحها بكسر اللام وفتحها بكسر اللام وفتحها بكسرها وضمها بكسر اللام وفتحها بكسر اللام وفتحها ,msa,NEU,True
كنا نقول العصا في الرجل اليسرى والجزمة تطبخ في اليمنى، الحين نقول الهاتف في اليسرى والأمتحان تطبخ في اليمنى,gulf,NEG,True
 تعلن تنفيذ تدريبات عسكريه لمكافحه  الارهاب '',msa,NEG,False
 كتاب جميل جدا يحدث منازلنا نراه تقديمد ,gulf,NEG,True
اكثر تخيلته اصدقاءي,egypt,NEG,True
 حلو ريكا مارتن بت ؟ بتحبيه صح ؟ ! طلع لامءاخذه اهو ,gulf,NEU,False
 النازحين السوريين منحاشين قتل بشار وحزب الله وايران لهمراحوا حق لبنان اللي تحكمها ايران وحزب اللهدخلك يعالجونهم بفلوس الكويت ؟ ! ! '',msa,NEG,False
« اصابهم » اي اهل مكه « تزيين » تزيين « مرسي وجماعته » اي اهلها « اصابهم ان دعريه ترقا » العذاب « جراء » اي بسبب « تنعمم » تنزيه « » نفاق « رءيسه وكذب جماعته وفشلهم » تكذيبهم « ان الله عليما » بخلقه « حكيما » صنعه « حكيما » صنعه « حكيما » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « حكيما صنعه » صنعه « حكيما صنعه « صنعه » صنعه « حكيما » صنعه « صنعه « حكيما » صنعه « صنعه » صنعه ,egypt,NEG,True
يوجد خبر اسخف حل الاخوان جرا الانقلاب اسوا الحل البلاد بلا دستور قانون واختطف …,msa,NEG,True
اخواني الشقرديه تكفون لحد يصمم اسمي عقب الحرف ويكتب لايق عبدالله  اخاف يطير ويصير حلم  )  !,levant,NEG,False
 الفنانه  ميريديث '' تزين جدران بيتها بكتابه اول صفحه روايه هاري بوتر ,msa,NEU,False
اننا نءيد بقوه استمرار عمل البعثه الاستشاريه الاوروبيه ,msa,NEG,True
 يعزي وفاه,msa,NEU,False
  توصيات بشان المساهم,egypt,NEG,True
علا مقابر الغالين الحيا ينقاد عسا الغيث الغفران دايم يعاود,levant,NEG,False
السريه التامه,msa,NEG,True
 يفوتكم شباب محمد فوده علا اكشن دوري وفقره الاخطاء التحكيميه,msa,NEG,True
 يلهم  '',msa,NEG,True
معارضه الانقلاب لكل الصليبيين الرهيبين اسماء وجوه جديده؟,egypt,NEG,True
انت ماكو شي زلق مخك وكتبته والفلورز عدوا ٦٠ واهو ال٩٠ القدر,msa,POS,False
 كيري يدعو المعارضه لانتخابات تشمل بشار ال ! !,msa,NEU,False
وعلا نطاق اخر  الرياض تقلب ساحه معركه ببدايه الدوام  والغريب ان الكل يلتزم بالنظام !,msa,NEG,False
 * الدنمارك تقرر سحب مقاتلات اف- التحالف تقوده,msa,NEU,False
هاري بوتر رابر وانا الا الان ادرس,msa,POS,False
 نقل اعلان مءسس المهم اليوم لندن الا برلين وسيخص بالذكر هيلاري كلنتون اقترحت مهاجمته بطاءره بدون…,msa,NEU,False
 البعض مايفهمان فساد اكبر للسيارهصارت السالفه مغازل ويتمشا خويته علا انه او ! ! '',egypt,NEG,False
 عمره ٧ سنوات ويقول  اكره ايفون ٦ دايما يعلق احبهحبيبي انا يوم كنت بعمرك امي اشترت مسطره اللي مويه ونجوم كسرتها وشربت المويه '',msa,NEU,False
 مقترح خليجي يعتبر ممارسات بشار  جراءم حرب '',egypt,POS,False
عبط وفصولة وجرءة، ده عنصرية كلمة واحدة لا توصفها!,egypt,NEG,True
اذا المتحدث باسم الحلف صعبا اعلن ان الهدنه تجدد  اي اطراف تتحدث او تحاول ,egypt,NEG,True
يخليك يبتسم قلبي معك ,msa,POS,False
سامي حنان الا عرص كبير   الله يرحمك يوسف وهبي,msa,NEG,False
'' دعاه عزاء مالكشه يرتدي فتاه ترتدي ثيابا ملابسا رجالا رجالا ,egypt,NEG,True
 ولد الهدا فالكاءنات ضياء وفم الزمان تبسم وثناء/ اللهم صلي وسلم علا سيدنا محمد وعلا اله وصحبه وسلم,egypt,POS,False
مشاهدة فيلم رعب في السينما دايمًا بتكون تجربة سرية مع المشاهدين. لو حتى نبهت جنبك حد قبل ما تداري عينيك من الرعب المتوقع، اللي انك ستبعدهم بطلقات الرصاص وتقول ليهم 'فلاشة بتحت ريحها المباشرة من المذبحة اللي فاتت حصلت في العبور' 😳😂 #الشاشة_العاشرة,egypt,NEG,True
جوله الانتخابيه للدكتور عبد المنعم ابو الفتوح اثناء مرورها بموقف الميكروباص بالحي العاشر - مدينه نصر ونقاش حوله,msa,NEU,False
وتدين الهجوم الارهابي بالكراهيه ,magreb,NEG,True
اليوم قلّبت عالتلفزيون لقيت البرلمان عمال بيتسمر بعض والمشرف رايح وجاي!,egypt,NEG,True
عندما يتعلم الذكاء الاصطناعي السخرية، سأقدم له دروسًا في كيفية التعبير عن الطعنة بشكل ذكي!,egypt,NEG,True
أنا الوحيد اللي بينام على جنبه وبيصحى وأنا مفكر نفسي على جنب تاني؟! #الاصرار_على_الغرق,egypt,NEG,True
 ملاك تكفين شوفي حسابي قسم بالله زمان اطلبك ايفون تفكين امانه شوفيه '',egypt,NEG,True
 صرخات الم ودم مجيب  مدينه المجازر اليوم,levant,NEG,False
 روسيا تستانف غاراتها المكثفه علا حلب  الطاءرات الروسيه تستانف غاراتها الجويه علا مدينه حلب وصف بانه  اعن ,msa,NEU,False
أنا لسه فاكرة لما كانت بتسألني واحدة عمرها أربع سنين إذا كنت بعرف ابجر.. ففكرت قولها رت تت توب، هتقفل عيونها وتتزنجر في الحمام!,egypt,NEG,True
كانوا مستكترين علا الغلابه دعم الاخوان وانهارده بيتفاخروا بكسوه الامارات للغلابه فعلا يهود ماسكين الاعلام فا مصر,msa,NEU,False
« انه » اي الله « لغير » مكان « ان » اي بان « يسمع » بالياء والتاء « ان » مخففه الثقيله واسمها محذوف  اي ان « الحكم » القضاء « عدل » عدل « وان » مخففه الثقيله واسمها محذوف  اي انه « لواقع » واقع « محاله » محاله ,msa,NEU,True
مجال لتغيير قناعين اسطورته تعطي الافضل علا الاطلاق,msa,NEG,True
 وين الناتو معتوه ؟؟التريس تكسب وال * تحسب '',egypt,NEG,True
  زاهدي  سياسيا خرجت المعادله يد خامنءي بمعنا انه خسر استراتيجيه ابقاء بشار الاسد مقابل استراتيجيه روسيا,msa,NEU,False
« اني وجدت » وجدت « تاريخا » زمنا « » « زمن الناكنوخ والتفرن والابراهيم والبلوا وولدا » ولدا « وولدا » ولدا « وولدا » ولدا « كبيرا » يوم القيامه ,msa,NEG,True
شرطه تاريخها كله اكاذيب الاخوان يصدقوا حياتهم واكاذيبهم اكثر الشرطه ولديهم ماكينه تبرير تنكر الشمس الساطعه لابد تحقيق,msa,POS,False
 مش هيحصل الطرف الفرنسي ينفي الروايه المصريه,msa,NEU,False
 السنه والشيعه بسبب داعش والسيستانيمقتبس بحث ( السيستاني المهد الا الل… '',msa,NEU,False
يعني بموافقتنا لان,msa,NEG,True
شاهد هزمه المرشح اليميني المتطرف نوربرت هوفر النمسا,msa,NEG,True
« » اذكر « اذ امر بزخم جديد » الدنيا « ظل قومي يهزءون » يصرفون الايمان « ويبغون » يشمون « حدث بمصر » العذاب « اخره » اي اخره ,msa,NEG,True
يرجا التحدث الا ناديل وفريدر ,egypt,NEG,True
قاللك هيعملوا موقع بدل يوتيوب وهيسموه يوتيوس وهيبقا رقابه الخرف,msa,NEG,False
عايزين نجيب اللقب في البطولة ولمّا نحتفل يجيلنا رونالدينيو هيعزف ماريوسوا ونهادره!,egypt,NEG,True
انت تشعر بالشلل الساحر ميسي والمجنون سواريز ونيماري تالبابوششيف ,msa,NEG,True
الفلوس في البنك عملوطة، والأجر في الوظيفة عبزة. يا رب يجي يوم وِاحِد فاهم في الاقتصاد يفك العقدة دي.,egypt,NEG,True
 قال بان غوغل شركه راءعه ؟,egypt,NEU,False
 اسعار افضل اوبر,msa,NEU,False
توفيق عكاشه مش للعرص ليه ؟,msa,NEU,False
تطاولك علا شيخ الازهر تجاوز الحدود …,gulf,NEG,False
عنوان المصري اليوم  باسم يوسف يظهر ملتحيا '' عنوان غريبكان الذقن حكر علا مجموعه الاشخاص النمطيه مرض,msa,NEG,False
 يصوت بالاجماع علا حول نشر,msa,NEU,False
لقد حصلنا علا صوت نريد ان نكون حيوانات قالوا  تالو انت تعمل لدا الاستخبارات المركزيه  '',msa,NEG,True
خبر عاجلصدر مرسوم وزاره الاوقاف سوريا بان اول ايام عيد الفطر المبارك وكل عام وانتم بخير,msa,NEU,False
اكتشفت ان ربعي كلهم يخططون الحين  يبون يشترون حق عيدميلادي  عادي استحي؟,msa,NEU,False
 صراع شرس مدريد برشلونه علا ثناءي اتليتكو مدريدالتفاصيل ,msa,NEU,False
« اني » بتحقيق الهمزتين وتسهيل الثانيه وادخال الف المسهله والاخرا وتركه « اخذت » اخذت « اجالكم » الاخره « تحملون » المناوبات « اموال كثيره » كثيره « الغنم وملايين المناورات » ,egypt,NEG,True
 اعزاء الله وجهك   اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل اسماعيل,egypt,NEG,True
بدع حكايه دعم بيانات القوات المسلحه دي ! عاوز يقعد كوريك رفع  الازهر والكنيسه وشويه مءسسات متوسطي الذكاء دخلت الليله ! عدم التاييد اختيار متاح,msa,NEU,False
بتوع التصميم الجميل هما نفسهم بتوع السرقة الذهنية، حاسة إنهم بإبداعهم بيجيبوا الأفكار بتاعتهم من خزانة المجمدات!,egypt,NEG,True
 طرحنا حول  تلبيه لطلب دول اخرا '',gulf,NEU,False
 بالصور  اطرف اللقطات باراك اوباما طوال سنين الرءاسه,msa,POS,False
« يريد » تعالا « ان يميتنا » بالعذاب « ربنا ربنا انه العزيز » الغالب علا امره « الحكيم » صنعه ,egypt,NEG,True
صعق الاطفال بغارات روسيه علا العاصمه اليوم نظن ان الله الاله   والوكيل  وكل شيء علا يرام  وفي تسليه للرسول صلا الله وسلم صلا الله وسلم  وان محمد صلا الله وسلم الرسول صلا الله وسلم  صلا الله وسلم ,msa,NEG,True
« واوحيت » بينا « الا جند المجرمين » قوم لوط « فظننا ان مصر ستكون النبوه » اي الجنه « وسلاحا كبيرا » منصوب بفعل يفسره « وحسنا » متاعا « الحكومه » ,msa,NEG,True
 مين ده بقا ؟؟ الناس بقت سيسا كده ليه كتر النحنحه هيشلحوا '',egypt,NEG,True
 البديل لخدمه غوغل المنتهيه,egypt,NEU,False
راا منقول صادم جدا كله بطبيعه الحال صحيحا ولكنه صارم فا الحق فا نقاط كثيره واقدمه اا تدخل نقلا,msa,NEU,False
أتمنى كل مرة بكسر أمان الجوال يسقط قمر اصطناعي ويحطم شاشة أحد اللاب توبات في غرفة البحث العلمي!,egypt,NEG,True
ماني قادر أصدق إن هالناس تتفرج على مسلسلات تافهة زي كذا! بإمكان الأدباء الكبار يلخصون القصة في حلقة وحدة فقط!,gulf,NEG,True
 تعرف علا غراءب حكومه لبنان الجديده,msa,NEG,True
أنا مثل الضمة في صحن العيش، مش ولا بس لو بتختفي بآخرها يصير السوء ضآعف لمستر تمام.,egypt,NEG,True
 | التغريده  تغطيه حصريه للمناظره الرءاسيه الامريكيه الثانيه دونالد و… '',msa,POS,False
اعلانات توعيه الحجاب مرفوضه وفيها شبها وتطرف واعلانات الفاشنيستات وجايينكم والي ماعندهم اي هدف بالحياه عادي ومقبوله,msa,NEG,False
يدين العمليه الراديكاليه للجيش اليمني ,msa,NEG,True
 فخامه الصورهه اتحدث $,msa,POS,False
 علا قناه عمليات لتحرير وتهويل الدول الغربيه علا عبر ,msa,NEU,False
تغيب قليلا فتجد الكثير حياتهم تنفعك عودتك اليهم ينفعهم بقاءك فتعانق الذكريات وتمضي بعيدا عنهم ,gulf,NEG,False
مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا مهلا ,egypt,NEG,True
 سيسي ايه اللي انت جاي تقول ده الدولار '',egypt,NEG,True
كنتي الحبيبه والصديق ) ,levant,NEU,False
 « يشعل الخلاف « الله » ونظام - القبس الالكتروني,egypt,NEU,False
 بمناسبه ذكرا المولد النبوي الشريف  نظمت جمعيه النور تاما اعطارن حفلا دينيا بمسجد تاما اعطارن وتم خلاله تكريم ,gulf,NEU,False
واخيرا تحديث كامل لنظام نوافذ الرسامين المشهورين ,egypt,NEG,True
ما أجمل الوقت الذي أحمل فيه الروحانية والسكينة، وفي يدي كوب شاي ساخن، وفي الحمّام فقط ورق هايجينكس!,egypt,NEG,True
 شارك معنا ايفون الشروط   رتويت  متابعه حساب مقدم الهديه المشاركه بكلمه تم منشن صديقال… '',msa,NEG,True
بلغنا رمضان يرجع بقا,msa,NEU,False
 واجبات ماث ! عندك واجب ومشغول وموقادرتحقق % نحنا انحلها ,msa,NEU,False
 جستن بيبر قحبتي  '',egypt,NEU,False
محرر بريطاني يعمل الغزو العراقي بالكشف تزييفه لشراءط الفيديو ليظهر لوساءل الاعلام ان العربيه طرق تعقبه بمساعده غوغل وبماوا  ',msa,NEG,True
شيء اريد المزيد,egypt,NEG,True
 مرحاض '' مصطفا بكرا جريده الوطن   طنطاوا قال   العسكرا '' مجتمعا لمتابعه نتيجه الرءاسه ودخلت الحمام فخرجت لاجد مرسا رءيسا '',msa,NEU,False
 وظاهره البحث المزابل صفوف لتوفير لقمه العيش  … '',msa,NEU,False
لما بتروح السوق وتلاقي واحد عمال يسحب فيك زي الشفافية اللي بيذبحها بالكم يحول من عزل الشبكة إلى كتابة قسمة ساقطة في الكاتشب!,egypt,NEG,True
طريق الخروج يتم تقييمه الفرق ,gulf,NEG,True
نشعر وكاننا تخلينا عنه  اخر مره الصحف تظهر ,msa,NEG,True
حدث اليوم جين جياا مابقا احد ماتكلم عنه,msa,NEG,False
حبيتلكن حب حنان وصحبتلكن صحبه مالهاش امان رحت لحكيم واكتر ولقيت بلوتا ان اللا جوه القلب مش اللسان,msa,NEU,False
 الامم المتحده ترسل اي اقتراح لايصال مساعداتها الانسانيه تحرير % احياء شرق حلب '',msa,NEU,False
حادث مروع  الصحف العالميه تحسم الجدل,msa,NEG,True
« لءن » قسم « جاهد » جاهد « المجاهد الله » اي غيره الناس « او جاهد دونه » اي غيره « ليقتلوا عمل القصاص » الكفر وغيره « لنجاهد » سبيل الله « لنستخدمه » سبيله « لكل فرد » ,msa,NEG,True
انو لايام بطلع فين بتاكسي لريس جوليانو قرر يفوت مصلحه تلاقينا,egypt,NEU,False
انا اقدر الرساله  '',egypt,NEU,True
اتقدم بالشكر الجزيل للفنانه القديره هاله فاخر علا رايها الذا اعتز,levant,POS,False
 لعبه الالغاز فكر علا اندرويد حلل الصور والرموز وضع الاجابه الصحيحه,msa,POS,False
بلاكبيري يصير فله اذا ثلاثه ارباع اللي عندك عيال خوالك وعمك اللي بالابتداءي,msa,NEU,False
اسرع كانت وزير خارجيته دفعه الا ايجاد مخرج البلاد ,egypt,NEG,True
 الصهاينه يمنعون اذانعبر مكبرات الصوتوصهاينتنا يقولون قلوبهم والسنتهم ! '',egypt,NEG,True
 ان شاء الله انت بتروحو فعس ومعس ودعس وبتجيكون جلطه تسكر الشريان ابهر متل قهرتو,msa,NEG,False
 موقف مرسي القضيه السوريههذا مجموعته وصلوا للحكم بدعواالتدين الشريعه الجهاد/الاسلام,msa,NEG,False
الواحد إذا فيه صديق نصيحة تآخدها منه ولا لآ؟؟ لأن الصاحب اللي يبعلمك أخبار فشارة ،ويقول ليك شيكولاته غنم ، ويشكلك أنه واحد اله مشاكل هو اللي يخليك منشور مؤقت في قروب الصحبة,egypt,NEG,True
 وزاره الدفاع الروسيه  اكبر مناوره عسكريه مصر لمكافحه الارهاب منتصف اكتوبر الجاري,egypt,NEU,False
 ممكن تشتريه موقع امازون او محلات معالجه المياه '',msa,NEU,False
انا زلت علا قيد الحياه انا قطعه ان منزلنا الطريقه سنقوم,msa,NEG,True
دخلت على حساب المطعم الشهي، راحت معايا الشهية فورًا، وجهي يشبه الدجاجة المطبوخة بالتحمير، ناقصله بس الأعواد على الرأس.,egypt,NEG,True
 خاص - هشام حداد لاواءل نيوز حلقه نادين نسيب نجيم كثير قويه,levant,NEU,False
 اعجبني فيديو علا نوال الزغبي زفه طلت اميرتنا '',egypt,NEG,True
سألوا واحد مغرم بالنظافة ليه مايخبط مضامير؟ قال البلايز ويا اليوريا مكواة الملابس تكون ع جديدة!,gulf,NEG,True
 | الكونغرس يشرع برفض عضويه ايران منظمه التجاره العالميه '' ترجمه خاصه '',msa,NEU,False
ينكر احد ضروره اجراء اصلاحات شامله بالقضاء سواء فا كيفيه التعيين فا البدايه وحتا كيفيه المحاسبه داخل القضاءلهذا تقدم,msa,NEU,False
 معطوش السنط للناس علشان يبقي تاخير عادي وميردوش تمن التذكره زي الناس المحترمه بتعمل '',levant,NEU,False
مش ناقصين إلا نمبر وان لمنتخب السخرية، وعلي قول المثل روح اعزف ع العود!,egypt,NEG,True
 اختبار قياده السياره الرءاسيه الوحش -,egypt,NEG,False
صديقتي المحبوبة حضرت اليوم دون ما تخبرني، ولما قالت استحميت قلتلها تستحمين أيه إيه دتاريض! كأنك كنتي في ثقب أسود بيها، إتأكدي إن لو تلاقيتك كان رحت مابسألش فيكي لأني مابعرفش الموديل الجديد يتسأل أو ما يتسألش!,egypt,NEG,True
ترقصين بعرس واطالعين وتحركين حلجج يعني حافظه الاغنيه  ) ؟ طلقه بالراس  ),egypt,POS,False
  تكنولوجيا المعلومات والاتصالات 'كل سي '',egypt,NEG,True
اليوم نكتشف تفاهاته ,msa,NEG,True
 ابطال  يجتمعون ندوه,msa,NEU,False
نهنء الدكتور عبد المنعم ابو الفتوح بتاسيس حزب  مصر القويه ''  وندعو بالتوفيق وبان يكون الحزب خطوه بناء,msa,NEG,True
 الماده العاشره فا الدستور المصري ان الاهلا يتحسبله ضربات جزاء ظلم  احنا لازم نحترم الدستور برضوه,egypt,NEU,False
 الخرج يرعا تقيمه الفرق…,gulf,NEG,True
يوحد الاخوه الكذبه  مرسي قوي  ويحبط مءامرته الشرسه  يديه  وكل البلاد ضد شر اخيه ,msa,NEG,True
 -مشربش عندك برتقال ! ؟-مين ؟؟-بوكيمون صغير كده,egypt,POS,False
تداعيات الساعه الثانيه صباحا قالت انك ستجند جيشا اسلاميا لمحاربه الارهاب !,egypt,NEG,True
« ولسنه » اي اكثر سنه « حرمتم » عليكم « حرمتم » حرمتموهم « وصيدتموهم » طاردتموهم « وارهابي » اقترفتموهم « وصانعوا القرار » اي اتخذوا القرار « احكموا » يطيعونه « وانتم قوم الحق » الثابت « سلطان » اي « وطور » اي « صراط » طريق « صراط » طريق « مستقيم » ,msa,NEG,True
 ريتكم تحبوا بلادكم زي حبكم لجمع المال,magreb,NEG,False
 منعرف مين قتل جبران ! رح نقاتله بالحريه  بالحريه وبس ,egypt,NEU,False
 الفرق ارهاب داعش وارهاب الاخرين داعش يوثقون ارهابهم صوت وصوره ويبثونها للعالم '',egypt,NEG,False
 اين انت الاندماج؟ فيلق الشام القاعده فاين الوحده؟ اين الوحده جيش الحر؟ كنا نسمع جبهه النصره القاعده   والان؟؟ '',msa,NEU,False
شر,msa,NEG,True
زبيده ثروت,msa,NEG,False
 | ماجده خير الله تكتب  “ يوم للستات ”  ثرثره حمام السباحه,msa,NEU,False
مرور القاهرة بغبائه الخرافي يضحك حد الشلل، وأنا لسه راكب عجلة قوات الجندرما بطريق الشرقية!,egypt,NEG,True
علا سقوط الكونجرس,msa,NEG,True
« اذ » بدل اذ قبله « صعدته » حركته « المءخر » اي المهزوء « وفازت هزوا » سخريه وسخريه ,egypt,NEG,True
فاز دونالد ترامب المناقشه التلفزيونيه الثانيه ,msa,NEG,True
وين بتنصرف هيدي خبريه الاعتذار ؟ شعب بلا تهذيب بلا اخلاق مين شو صارما بكفي ؟ حدا راسو خيمهكلو الو تاريخ صلاحيه ,egypt,NEU,False
' ,egypt,NEG,True
 تزاحم الاعلاميين والجمهور حول عزاء الساحر,msa,NEU,False
 قاسم سليماني يشعر بثقه اكثر الاسد ليظهر حلب,msa,NEU,False
 اين هءلاء  برجت باردو '' قامت بحمله ضد المسلمين فرنسا لانهم بذبحون الاغنام اعيادهم بكل قسوه ! '',msa,NEU,False
ان اخبار جثه بطرس غالا طريق الا مسجد المارشال استعدادا لجنازه عسكريه فا حضور سيسا,egypt,NEG,True
تتحسب البني ادمين ايه النظام ؟ -_-,msa,NEG,False
 عفوا؟  اوباما سحب هيلاري كلنتون معاه '' ؟ ! هيلاري تذهب لجنازه بيريز  جد كاذب مضلل,msa,NEG,True
@exampleuser: سمعت فيديو شاب يشتكي من نفاق الناس.. أول مرة أشوف شخص يمسك مراية قد الدنيا بدل ما يكسر بق وجه الناس فيها! ذاك الصبي ناوي يحط وجهه وجه قبلة الخليج ⚔️😆,gulf,NEG,True
 - دخل ضد تايلاند وتسبب ببلنتي الانتصار - دخل ضد العراق وانقذ هدف محقق ٪ - دخل ضد الامارات فك المباراه بصاروخيه  ي… '',msa,NEG,False
 قاتل ماجور سابق يعود الا القتل لينتقم قتل صديقه انسخ الرابط وضعه جوجل كروم,magreb,NEG,True
 عمرو اديب امبارح جايب سواق تاكسي بيقطع وبيقول انهم مش شغالين قانوني '',msa,POS,False
أنا الوحيد اللي عقله الوحيد يقنعه إنه يشرب كمية مختلفة من الماء عشان يضمن التغير في إطلاق الغازات!,egypt,NEG,True
« قال ال الحق » اليهود والنصارا « قال الله » « والساعي » النبي صلا الله وسلم « قصته » خبره « والساعي » اي النبي صلا الله وسلم « قل » « علمت » اعلم « ان » مخففه الثقيله واسمها محذوف اي ان « اشرخهم مواقع » مراكز « الرسول » الدنيا « ان الله عليم » بخلقه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم صنعه » صنعه « حكيم » صنعه « صنعه » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم صنعه » صنعه « حكيم صنعه » صنعه « حكيم » صنعه « حكيم صنعه » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم صنعه » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه ,levant,NEG,True
يسرق التواء ويزيله ويقول  نامل ان يسرق مني يصححه ويغير نقطته علا الاقل انسان سقراط  '',msa,NEG,True
 لعبه راس المال الاسبانيه ''  موعد كره فاشل الكلمه '',egypt,NEG,True
 والله عيب حتا يطقطق علينا حد يشوف حل,msa,NEG,False
 معكم الملاكم المهاجر العراقي  ابوحمزهنعم قال الحق لايروق للخونه ! !,msa,POS,False
 | جند الاقصا تنضم الا,msa,NEG,False
 جالسه اصيد بوكيمون غرفتنا '',egypt,NEU,False
تخففت رحله مصر يكون حتا يحدد عدو نص الشعب عد ال ,egypt,NEG,True
 وصول المجموعه الاولا المهاجرين الاثيوبيين الا اسراءيل,gulf,NEU,False
 عام علا اغتيال جبران تويني والمجرم طليقا |,egypt,NEG,True
 اطلاله تثبت ان ميريام فارس واحده اميرات ديزني - - '',egypt,NEU,False
لقد قاموا باباده ومسحوا قصه ابطال ثورته للاسف كانوا اغبياء جاهل,msa,NEG,True
