tweet,sentiment,dialect,sarcasm
تءكد الردود ان الاخوه يعتقدون فعلا انهم الاسلام وانك اذا توافقهم فانت عدو للاسلام مساحه لديهم ان تحب الاسلام وتختلف,NEG,msa,False
 عسيري  شروط وقف اطلاق النار تتحقق,NEG,msa,False
لله علا سلامه ابناءنا المجندين المحررين نهنء اهلهم احباءهم بعودتهم نهنء الشعب المصري باطلاق سراح,NEU,msa,False
 عبادات الارجواني اليوم '',NEG,msa,True
 تنازل وليس ازاحه طرف لمصلحه طرف اخركمبادره,POS,gulf,False
 الله يعجل بزوال ال سعود,NEU,msa,False
 اليوم يمكن اجاني نوتفكيشن حسيت حالي بحساب جستن بيبر يعمي '',NEU,levant,False
التوكلت علا الله تم التصويت واول قانون نبيه منكم العفو العام,POS,msa,False
 ناءبا '' الاوروبي ''  مذبحه سجناء عام جريمه ويجب تقديم الجناه الا العداله,NEG,msa,False
 طقس العرب يطلقها اليوم وغدا ثلوج علا المملكه وطقس السلط عودكم دايما السباق الكلام موضوع تساقط الثلوج ,NEG,gulf,True
¶ تحد ¶,NEG,gulf,True
 الشيدرات الجديده,NEG,msa,True
 وباي ستظهر زوجه وابنه لمساندته ودعمه مجددا حملته الانتخابيه الفكر المريض يحمله المراه… '',POS,gulf,False
عملت عقلية حمار بتعصر ليمونة، لأنها حماضة. يبقى نعصرك أنت بقي يا ماحمض!,NEG,egypt,True
 بقلم ممادو  تطبيقات هامه ستغير حياتك |,NEU,msa,False
الحياة مزحة من الطراز الخاص، أنت ما بتطيق!,NEG,egypt,True
ترا أنا أزمة اقتصادية مثل الظروف، لما تجيني تجلس ، ولما تروح تروح,NEG,gulf,True
قيموا مواهبكم منصوت  مهب انا اللي اقيمهبلايستيشنالسباحه  تربيه حيوانات  كره القدم  -الدراجه  الرسم  - الطبخ  -الخط  - التصوير  الحين انا وش اعرف اسوي الحياه,NEU,msa,False
 سوريه اكبر عصفوريه بالعالمالافراج مسلمي الفوعه مقابل الافراج مسلمي حلب الشرقيه '',NEG,egypt,True
 موعدنا لنطالب بحقوقنا المسلوبه المصروفه علا ولاءم امام بيت الوسط '',POS,msa,False
 يعتقل عريسا مقدسيا يوم زفافه,POS,msa,False
 بورتمان هانه مليان زياد وماشي بيديك,POS,levant,True
 اتوقع  ان فازت هيلاري كلنتون فلن تنتهي فترتها الا بفضيحه جنسيه مافضحت كلينتون الا سن,NEU,msa,False
 عليكم فساق الخليج تفوقتم علا الصهاينه بجراءمكم ضد الاسلام المسلمين اظهرتم حقيقه دينكم '',NEU,egypt,False
 كامل الوزير الجيش يتكفل بمحطه قطار اسوانالريس يشاهد البرنامج ,NEU,msa,False
العمر حكايه واحده فقط نجد وطن حقيقي ومادونها مسرحيات متعدده نءدي دورنا ببراعه,NEU,msa,False
 يحدث الان وقوع اسرا مرتزقه الجيش واللجان,NEG,msa,False
ابغا حد يوديني عالبحر بهالجو اليوم,NEU,msa,False
 هءلاء قتله اليوم يستنكرون مجزره,NEU,msa,False
استطاع الرد علا وقد جعله مسخره المصريين ويتطاول فقط علا المنتخب شعب,NEG,msa,True
« توثقون » توثقون « الهجمات علا السوريين وستحاسبون » تحاسبون عليها ,NEG,msa,True
 فيديو  تستميل لفتح مدرسه سهل نينوا … '',NEU,egypt,False
اعتقد ان اول خطوه للتصالح الذات ان يبقا الشخص ممتنا للاخطاء اوصلته لمرحله الوعي ,NEU,gulf,False
انا طالبه بالكليه العربيه اطالب تخفيض القليل الرسوم لان يريد الدراسه والاخرون يريدون ان يستمروو بالدراسه ارتفاع الرسوم تمت الطلبه الوقوف تكميل الدراسه ورجاء التخفيض الرسوم,NEU,msa,False
 قال كدا امبارح والله,NEG,msa,False
ان ارهابيين بدليل ان مات منهم الانقلاب اكثر الاف,POS,msa,False
« رب صرخت » صرخت « واطعنتكم متاع المباريات » وقت الشتاء « ان » مخففه الثقيله واسمها محذوف  اي ان تكونوا صادقين ,NEG,gulf,True
حضرت البث انيونغ,NEU,msa,False
« يوم » اي يوم ايام الدنيا « ومذبحه حلب » اي حلب « وحين تحطمت القاعه » اي يوم ايامها « يسر » يستعرف « ,NEG,levant,True
وغالبا بنكون عرفيين كويس اوا ان اللا قدمنا بيستهبلنا احنا بنحب نعيش دور الضحايا,NEG,egypt,True
قراء الاعزاء اعترافا مني باننا معشر الصحفيين عالم ولاد تيت واننا احيانا نلجا لكتابه …,NEU,msa,False
 يوسف الحسينا يسب السعوديه لقطعها المساعدات سيسا  شحاتين ياارهابيين احنا اديناكم رز ومحدش حماكم,NEG,gulf,True
 شهر يخرجها '',NEU,egypt,True
 ياخي ابي افهم ورا حظي مروح فزت حتا بقلم رصاص ايفون طيب تنازلنا نبي شنطه الشنط الماركه اتشرط انا وخشتي '',NEG,levant,False
 الاخوه الصغار معنا '',NEG,egypt,True
اني احسنت الظن فاجبرني,NEU,msa,False
خالص العزاء فا الشهيد جندا القوات المسلحه وفا الشهداء المعتصمين سلميا سلامه ارواح وضمان حريات المصريين مسءوليه يديرون البلاد,POS,egypt,False
 ينهي الشاءعات ويحضر الراحل,NEU,levant,False
خطاب عاجل الا وزير التعليم  مدرسه الشهيد احمد كمال طنطا ماساه التعامل اسر شهداء الثوره ,NEG,gulf,False
 تصريح روبيرت دينيرو رايه دونالد ترامب ,NEG,egypt,False
 القرموطي '' المملكه ''   كلامكم جارح ولن نقبل معايره او ابتزاز  وموقفكم يخدم اسراءيل '',NEU,gulf,True
عضو امر بشراء نظام / روسي استدعيه ثعبان,NEU,msa,True
ويشغل القطاع مقاعد افتتاح الملعب الرياضي ,NEG,msa,True
مصر لشعبها وليست لسويرس والعسكر مصر تنام الا عندما تعود الشرعيه تحكموها ابدا بالرصاص والحديد والنار,NEG,egypt,False
تقييمك لاداء دونالد هيلاري,NEU,msa,False
 فيدرر نوفاك رولان فيدرر مورا ويمبلدون,NEU,msa,False
اهرام الراكعه للبياده تحولت الا صحيفه صهيونيه تنذر العرب بالحرب عنوان تجده الا فا اسراءيل,NEG,magreb,False
ايها صدقوا الله ورسوله وعملوا بشرعه  اركز الله علا هءلاء المشركين عملا يستخدمه المجاهدون سبيل الله  ويقدر ثواب اعمالهم  ويجازيهم علا ,NEG,msa,True
الامور الهامه لتنميه الزوجين التفاعل ازمات شريك فلذلك اثر كبير بناء الموده الزوجين وجعلهما اكثر قربا ومحبه,POS,msa,False
 مسيره جت وصلوا ميدان طلعت حرب وبيهتفوا بحماس جديد غراب معشش,NEG,egypt,False
 ضيفوني,NEU,gulf,False
 اخوي سلمان يسيطر علا الاعلام سيطرعلا الجماهير لماذا لانحاول التغلغل الاعلام الغربي يحبون الماده '',NEG,msa,False
 توجهت اليوم حافله لتجلي الاف شخص المقاتلين واسرهم احياء الشرقيه الا مناطق سيطره المعارضه السو…,NEU,msa,False
إضافة هاتهاند ميد تصلح تعتبر نفسك مدونة على السوشيال ميديا. بس طبعًا المدونة الحقيقية بتحترم قدرها وتقدر الناس اللي بتقرأها!,NEG,egypt,True
 مش دي نوال الزغبي؟ شوفتي بقي الفرق المصريات واللبنانياتعشان كنتوا فاكريني بكدب عليكوا '',NEU,msa,False
تحضر بعدها عبثيه الوجبات الجاهزه اخر المشهد  جميله المظهر شهيه الماكل ادنا فاءده غذاءيه,NEG,egypt,False
محنكين بيونس ايرس ان فازت الارجنتين شوي قالوا احنا افضل بدون الفقاعه وان تعثرت قالوا ميسي هرب المسءوليهبكل الحالتي…,POS,egypt,False
 كنت اعتقد ان خدمه  غوغل ترجمه '' سيءه جدا الا ان جربت  بينغ ''  ملك جمال الترجمه ,POS,msa,False
-الا الرابط,NEG,msa,True
 اوباما يخفض احكاما بالسجن اكثر مدان البيت الابيض يوم الخميس ان الرءيس الامريكي باراك اوباما خفف اح… '',NEU,msa,False
 هيلاري كلينتون دونالد ترامب تاني مناظره كمان شويه  نضحك حبه  '',NEU,egypt,False
@حسام_الزعيم: ليه لما البت الجميلة درست بالهندسة بايظة ترسم قلب لو كانت رمز ديود زي أي بنت قاعدة تحت التركس بتحلل السياسة!,NEG,egypt,True
الدم المصري كله حرام ادين الاعتداءات علا مقار الاخوان والحريه والعداله وكافه اشكال العنف الضحايا مصريون فرق اخواني واخر,NEG,msa,False
ياتا عام الا وديون مصر تسجل رقما عالميا تصل اليه اا دوله ولن ينفعنا مليارات الخليج الملوثه بدماء اولاد,POS,egypt,False
برافو والله  قضاءنا الشامخ يفرج الارهابيين والخونه علشان يخرجوا يكملوا مسيرتهم لاراقه مزيد الدماء,NEG,msa,False
“ برشلونه   بقيمته   بتاريخه   نجومه   بجماهيره وشعبيته الجارفه   يدربه تيتو ”,NEG,gulf,True
دابت الأيام على هالحظ السيء اللي بيملّ منها الجبادي,NEG,gulf,True
ما أدري أنتوا فكركم انجليزي ولا شخص ذكي ولا كيف؟ فاطموها ياعيال!,NEG,gulf,True
  مشبه ابو سبح,NEG,msa,True
المفروض نحاسب المبرمجين اللي قاعدين يصنعوا تكنولوجيا ساخرة ذكية، مش أقوى أبطال المسلسلات!,NEG,egypt,True
 قالت نوال الزغبي لابقلها هاللقب فرحوا فانزها لازم ياخدوها اهانه مش ثناء,NEG,levant,True
 تويتر مانديلا والواتس دونالد ترامب والسناب مريم حسين اهم شيء راحتك  '',NEU,egypt,False
اللي مرعوب من الجيم بينام مع أخوه على الأرض عشان السجادة هبدأ تخترع في مساميرها!,NEG,egypt,True
« » اذكر « اذ » بدل اذ قبله « جاء الحوت ليصف » ادغام التاء الاصل الاصل الذال « شكاتا وداودراجا يحيا قمان » بالبعث « بالدواء » اي الطهاره « يوما فردا البكر » ,NEG,msa,True
 بوتن يوقع مرسوم خروج روسيا المحكمه الجناءيه الدوليهخطوه استباقيه لتعطيل صلاحيه المحكمه بتجريم يخطط لسوريا,NEG,levant,False
وقد وصلت الارجنتين الا نهاءيات راس ميسي سوتر علي ,NEG,msa,True
 بوتين  روسيا سترد علا توسيع حلف الاطلسي,POS,gulf,False
 ريكي مارتن وخطيبه يثيران ضجه جديده  وهذه تفاصيل خطوبتهما !,NEU,egypt,False
في البداية بدأت أسكت وأسكت ودحين طفشت، أعلن الثورة على الصمت,NEG,gulf,True
صخره الدفاع المصريه,NEG,msa,True
« يشرك » ادغام التاء الاصل الذال « ليفعلها » ,NEG,egypt,True
الداشر بعلم الناس الحرام  شرفوا روحوا حرروا القدس وتركوا عوكر والرابيه وبعبدا ومعراب وجونيه والضاحيه لاهلن  ملاحظه   تنسوا انو الحلوه وكل المخيمات النا كمان '' ,NEG,msa,False
انباء حرق بلكونه المقر الشفشقي  لسه واخده فومين ياعين امه نشره  البلوفر,POS,egypt,False
 واخيرا,NEG,msa,False
« الر » الله اعلم بمراده بذلك « رب العالمين » ,NEG,msa,True
مرتضا منصور يتوعد مسءولي محافظه الجيزه هايستخبي الدره هيه البلد مافيهاش قانون هيه,POS,msa,False
النهاردة بقت الدنيا متلخبطة أكتر من زمان، الجو اللي فضل صاحبنا وماتلخبط وفضل علاج حميم!,NEG,egypt,True
 انتظرونا | قريبا  وحلقات خاصه المع النجوم علا,NEG,msa,False
 الشيخ عبدالعزيز الطريفي  عبدالفتاح السيسي ظالم مجرم مستبدانقلابه يكن سياسيا طرفينبل حرب علا الاسلام,NEG,msa,False
 مزامنه جهات الاتصال هاتف الاندرويد حساب,POS,egypt,False
شوي جلست بالشارع الشمس انتظر السياره احسست بشعور ملكي يوصف اشفق علا النساء يقودن السياره فهن ملكات مثلنا,NEU,msa,False
كويت_تنتخب - وزير الصحه الاسبق - دمحمد الجارالله  ضروره ايجاد تشريعات تضع اليات شامله للمنظومه الصحيه,NEU,msa,False
 الحب كلو,NEU,egypt,False
 نرجو تغير سياسه ال كحد ادنا وجبرها لعشره ريالات لانها محرجه الضيف والساءق '',POS,egypt,False
 وامير الجولان ينحدر ببيعه الذوبان اكبر عميل المخابرات الروسيه قمت بتوظيفه كطالب كليه الطب بالقاهره '',NEU,msa,True
  سر فرحه المصريين العارمه بفوز كيف؟ !,NEU,msa,False
 اسماء الضباط الاجانب المتواجدين ارهابيي الاحياء الشرقيه ويحاولون الخروج ,POS,msa,False
 ال الشهر الجاي الله مش هنولعها معناش فلوس '',NEU,msa,False
كان نفسي أعيد الروح للمخربين وأعيش على قوانين الفلول، بس قولت لنفسي البلد مش هتتصلح بإنك تسابق الزمن القديم وتبقى حتى أكبر سن منو!,NEG,egypt,True
 ماجاء طاري السيسي ذكرو اردوغان   ! قاتل الله السياسه ضحيتها الشعوب العربيه سواء بالذبح اوالشتم '',NEG,msa,False
 معكم الملاكم المهاجر العراقي  ابوحمزهنعم قال الحق لايروق للخونه ! !,POS,msa,False
 هدف الباراغواي رجعنا لنغمه ميسي احب اذكركم ميسي مالعب قدام تشيليفي دور المجموعات بالكوبا وفازت الارجنتينولعب النهاءي و… '',NEU,gulf,False
 نتحالف الاتحاد الاوروبي ضد واشنطن,NEU,msa,False
رجل اذا انا كوشه عشاني انهزمت مرتين وش تقول عنك انت كوشه الشباب وش كوشه الا الشباب خلاك تطيح لاعبينك عشان تنسحب,NEG,msa,False
 |  مصرع سبعه اشخاص غابات جنوب,NEU,msa,False
اجمل ليل القاهره الساحره موسيقا راءعه كتاب شيق,POS,msa,False
'' الراس '' وشعبه بانتظام بسبب الخطا'- شخص يضرب دماغه الحزين خارج خلاياه ,NEG,egypt,True
 كنا احتلال اليهود الان اربع عواصم محتله بقينا علا واحده ولم نفرط اربعه  '',NEG,msa,False
  الاخوه والاخوه والفيديو,NEG,egypt,True
 | النجاحات المتواليه تنظيم تلجم افواه المشككين,NEG,msa,False
ويعلم ايودين انه يدخل صيدليته بلد عمره سنوات ,NEG,gulf,True
 شاهدوا بال الرءيس خلال تاديته حركه,NEU,msa,False
فقدت الترابالز صبيا يعرف شيءا  ان ذريته تبادل العلوم السياسيه الماضي  الفوز؟,NEG,magreb,True
ابتسم فان يحبك يعتني يحميك ينصرك يسمعك يراك الرحمن الرحيم,POS,msa,False
المعتقدان الكثيرمن لايتمنون عدم فوز لان افضلوانماهي يمكن تبتزهم وتمالءهملكن ترامب سيبتزهم ويفضح,NEU,msa,False
 الامارات داخله باسمين ازيكم ؟ !,NEU,msa,False
لتعزيز الحق والخوف؟,NEG,msa,True
رءيس يصف الضباط الاحرار بالخونه ويندم علا انه اطلق عليهم اسم احرار اكتشاف خيانتهم,NEU,msa,False
مجد لله انت ياشهيد,POS,msa,False
+ ثوره توحدنا,NEG,gulf,True
فين ايام ماكان المواطن بيتشتم ويتهان وينضرب علا قفاه ! ! ايام العزقول للزمان ارجع زمانطبعا دا  رافضه للوضع الحالا وللوضع السابق ,NEG,msa,False
  ان كنتم اعرضتم الشام وحمايته واقمنا سلطانا يحوطه ويحميه '' شيخ الاسلام ابن تيميه للسلطان الناصر مح…,NEG,msa,False
عزيزي المغني شتحس ءانت واقف تغني ووراك رقاصات -__- ! ! ءلابسين جلابيه ويرقصون,NEU,msa,False
 انها لاعبي مدريد الدوره التدريبيه الثانيه لهذا الاسبوع وشهدت تدريبات اليوم مشاركه ايسكو كيلور نافاس وكوفاسيتش التدريب… '',POS,msa,False
 ليش مندوبكم يصوت لصالح الي يقتلون اطفال سوريا '',NEU,egypt,False
جربوا كده   تغيروا القضاه المحاميين يتولون قضايا الخرفان   عليا النعمه  هاتشوفوا العجب  > > % وزاره العدل خرفان   والباقي بيشاور عقله,NEG,egypt,True
 ازمه دبلوماسيه حاده موسكو وباريس بسبب  سوريه '',NEU,msa,False
  اذا المرتكب مسلم يسمونها عمليه ارهابيه يتحدثون الارهاب اليهودي والبوذي والملحد,POS,msa,False
ارفض تكليف اي مسءول الفتره الانتقاميه السابقه,NEU,msa,False
 صاحبه افضل اطلاله سوداء افتتاح علا الرابط التالي,NEG,msa,False
 | اطلاق النسخه الرسميه الاولا للعبه سوبر ماريو رن,NEG,msa,True
حتا لعبتنا حركه - سرقوها سموها ,NEG,egypt,True
صفه مكتب الارشاد ليجتمع لبحث حكم المحكمه الدستوريه مرسي واخد بكره مرضي؟,NEG,msa,True
انا انسحاباتي جاهزه دوم حال ان المكان يناسبني ,NEU,msa,False
ان الطقس العربي يطلق اليوم وغدا يتساقط الثلوج علا مملكه السلطان وطقسه ,NEG,gulf,True
برميل السيسا يحكا ان سهره رمضانيه جمعت السيسا وعدد الانقلابيين  القذافا وصدام وعبد الناصر,NEG,egypt,False
انك تصاحب باباك ومامتك وتحكيلهم حاجه تخاف منهم لانك واثق انهم هيساعدوك,NEU,msa,False
 اليوم نسيطر علا جبهه النصر علا اسوار حلب وغدا سنسيطر علا اسوار داعش علا اسوار الدمار اذا سارت الايام بيننا وتذكروا ان كلماتي اتقنت  '',POS,msa,True
فيديو المدني يهزم انتاج الحرب طريق الثناء ,NEG,egypt,True
 انا عارف فولدمرت بتاع هاري بوتر مش فاهم والله  '',NEG,egypt,False
' الحصول علا الاعمار الخفيه  '',NEG,egypt,True
مليون اجمالا خساءر الشركه نتيجه غلق محطتا  السادات والجيزه '' حتا الان !,NEU,msa,False
 حملت البرنامج وجربتو اسطنبولبس موجود خيار والا المطار موشغال '',NEU,msa,False
لانها المملكه كلماتك مهينه ولن نقبل استعارته او ابتزازه وموقفك يخدم اسراءيل ,NEU,gulf,True
  - واثقون بان الهجوم الارهابي علا المشفا الروسي مخطط مسبقا- حال رفض الارهابيون الخروج ,NEU,egypt,False
حلو إنك تمارس حقك في الحرية، بس القرف إنك تستغله عشان تقول أنك قمة الذكاء والتحضر وخلافه,NEG,egypt,True
 افضل كوزينس مارك حسان جوردن تاونز ارقام بدونها ابدا ابداتاونز اخر مره لعب ضده لعب لعب '',NEU,msa,False
 الخارجيه الامريكيه  الوزير ارحب باعلان كافه الاطراف التزامها بتجديد ,POS,egypt,False
 لماذا تهرب انجلينا جولي جوجل ؟,NEG,msa,False
 مصر وشعبها وبكره السيسي واسراءيل وهييهيا سيسي خاين هيقليك يوم وتندم وهييهلحن بصوت شعبولا ,POS,msa,False
 انا شايف انك ان شاء الله تولعها بجنونك وهبلك واستهبالك وتشعلها حرب تبقي ت…,NEU,msa,False
تطهير الداخليه الان وفورا,NEU,msa,False
 ينعا حزب مصر العربا الاشتراكا الدكتور/يحيا الجمل الذا وافته المنيه اليوم اسكنه الله فسيح جناته والهم اسرته الصبر ,POS,egypt,False
« ان » مخففه الثقيله واسمها محذوف  اي انه « لباس » خبر مبتدا مقدر « لامك » منصوب بفعله مقدرا « ونعمه » متاع « ودعاء » دعاء « والله » وحده « عليم » بخلقه ,NEG,egypt,True
 اي شخص كاتب جنب اسمه نفلسكم يسويلي رتويت فقط وراح اسوي متابعه انه اوباما براسه ,NEU,msa,False
 سلام وحب لقيثاره الروح سنه وانت طيبه,POS,levant,False
 المستقبل الحريري يلتقي سفيره تشيكيا وفهد والزيود - استقبل الرءيس المكلف سعد الحريري « بيت الوسط « امس سفي ,NEU,msa,False
 مقاطعه فرنسا الغباء يجري دمهم المغرب ينظم الا الاتحاد الافريقي قريبا والخراءر دير مشاكل افريقيا بلاد اكبر م…,POS,msa,False
 تم فك الحظر السيد مافي مصاري,NEU,msa,False
سلبت مني المناام العقل توهته,NEU,msa,False
يجب ان نتجاوز غضبنا سلميا  استخدام العنف تستخدمه اسراءيل ضدنا علا المستوا الدولي  يجب ان يكون ردا قانونيا ودبلوماسيا ,NEG,msa,True
زعيم شعب البياده % فا الثانويه وزعيم الشعب الحر دكتوراه اكبر جامعات العالم,NEG,msa,False
 احتل هولاكو ⁧حلب عام⁩ وارتكب مذبحه بشعهفظن البعض ان الاسلام انتهابعد اشهر جاء نصر  جالوت '',POS,gulf,False
 مقطع مءثر جدا عمليه هروب المدنيين احياء سيطره الارهابيين ولجوءهم الا و…,NEU,msa,False
« ان ابي » ابي « لغافل » الايمان « برنامج » اي برنامج « يحلم » يحلم « النساء يحلفن » يحلفن « الارحام » ,NEU,egypt,True
 اضفت فيديو الا قاءمه تشغيل علا ريكي مارتن يعلن خطوبته '',POS,msa,False
طلبت من صاحبي يسحبلي جرامية مطربة من التميس.. الله ينقل عنده قنبلة نووية!,NEG,egypt,True
 برشلونه مهتم بالتعاقد لاعب سويسري -,NEU,msa,False
احلامي صايره عباره سناباتحلمت بواحد اعرفه قاعد كرسي ومعه جنسيته يبي يصوت  صوره صوره والله ماتحرك ياويلي حلم والا متولجني,POS,msa,False
انت مش مضطر تتجوز بالطريقه البضان دي انت بني ادم سواء كنت اجتماعي او انطواءي صدقني دي اسوا طريقه ممكن تتجوز بيها,NEU,msa,False
موقع ال ,NEG,msa,True
صج طلعتي طنجرة وخنجرة لازم تفقعين رؤوس الخضاير في كل البيوت! أما يوم سألتي خويك إيه يعني هيبة ماركة قالارهو جابك اللي في الرأس أيضاً!,NEG,gulf,True
مطلوب مرشحه لانتخابات البلديه محافظات الجمهوريه اللبنانيه كافه  المواصفات  ماجستير التمسيح والتكنيس خلال الاجتماعات ,POS,egypt,False
حمد لله ان ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف الا الله باسماءه وصفاته,POS,msa,False
مشكله انصار الجدل العقيم المشكله احزاب وتيارات تريد دستورا رجعيا بنتقص الحقوق والحريات باسم خطر متوهم مخالفه الشريعه,NEG,egypt,True
 | ناديه عماره  تاخير الاغتسال الجنابه جاءز بشرط  فيديو,NEG,msa,False
 اليمني استخدم خرايط غوغل والا القاعده ! استخدم خرايط ايفون ,NEU,msa,False
يطلق سراح مشتبه بجريمه قتل بكفاله ويعتقل شخص اخر بدون اي اثر !,NEG,egypt,True
شرح تشكيلات نظام ويندز,NEG,msa,True
 السلطه الفلسطينيه  المخططات الاستيطانيه الجديده تمنع اقامه دوله فلسطينيه,NEU,msa,False
كنت مشغول بقتل الوقت بس خربانة بطريقة غريبة، المشكلة إنه راح وهو مشغول يبني مستقبله، إنت مشغول تبقى صرماية.,NEG,egypt,True
حد البكاء علا يديك احاول ان اغني اعرف انني وطن منفا اني مني لكني احاول ان اغني ابكي,NEG,msa,False
تغريدة الذكاء الاصطناعي عندي أحلى وأمثل من بعض اللي بيتغردوا وبيجربوا!,NEG,egypt,True
 اختصرت جمال الكون كلو بروعه عيونك,NEU,egypt,False
جيش الاحتلال يبحث منفذي العمليه حافله وسط  تل ابيب '' لانه يدفع اجره الباص ,NEG,msa,True
اسمع لاعب فا مصر يتقاضا الملايين الجنيهات تبرع لصندوق تحيا مصر  سمعت لاعب دعم الارهاب فقط بوفتيكه,NEG,msa,True
 اسخف مطارده الارهاب مجلس الامن !,NEU,msa,False
 مصادر  القوات ''  قانون الانتخاب طبقا رءيسيا لقاء  بيت الوسط '' -,NEU,msa,False
وز,NEG,msa,True
محتاجين لجروب علشان نعمل مسابقة عندي، الجائزة هتبقى عبارة عن 'شكر، واحد فولو ولايك'، معانا أموال بتتكاثر يا جماعة.,NEG,egypt,True
 سيتم الاعلان اهم المزايا القادمه تحديثين مهمه لويندوز السنه القادمه وبعض المزايا خاصه بانسجام اللعب حواسي… '',NEG,msa,False
 فنجان قهوه+ ايس كاب+هاند فري+صوت مروان خوري+ماجد المهندس+رامي عياش+سريرك+بطانيتك+كلسونك اللهم ارزقنا الخير بعدد قطرات المطر '',NEG,msa,True
 قصدك خبره اجهزه اللاب توب نظام ويندوز ,POS,msa,False
يطلق سراح مشتبه جريمه قتل بكفاله والاخر يحتجز بدون اثر !,NEG,msa,True
 اعلان تصميمي,NEG,gulf,True
 جواءز نوبل تسلم بحفل يحضره بوب ديلان,NEG,egypt,True
ازا شايف حدا بيستاهل منك شي  فكر بحالك,NEG,egypt,True
 انشاء اختصارات للجمل تستخدمها اثناء الكتابه الايفون,NEU,msa,False
 قاسم سليماني يشعر بثقه اكثر الاسد ليظهر حلب,NEU,msa,False
« القوا علي جمعا ويابو الطيار » اي الطيان « ورام المرسي حلال اجل الجند » ,NEG,egypt,True
مضحك الشخص ينفر منك اذا عاملته بالمثل,NEU,msa,False
تم الاستماع الا اقوالي اليوم البلاغ المقدم احد المحامين وليس قضاه ضدي ١٧ ٢٠١٣ بزعم ان احدا التغريدات اهانه للقضاء,POS,msa,False
حسبنا الله ونعم الوكيل  ناس عا…,NEG,gulf,True
أقسم بالله إنك شكلك بتنجح في طب بس لأن لو صار شي معك ماحد راح يطب عليك!,NEG,gulf,True
 الحوار المتمدن  الملف يرعب ملالي  … '',NEG,egypt,False
 | قوات الاحتلال تقتحم بلده جنوب غرب,NEU,msa,False
تاريخ مستشفا الامراض العقليه سيظهر ان محكمه مصريه حكمت علا اساس الفول السوداني واحتجاج المتمردين وضربوا ميدان التحرير !,NEG,egypt,True
 عدد مصابا يفوق جهود الاغاثهللتفاصيل ,NEG,egypt,False
 استوديوهات  مارفل '' تنتج سلسله قصص مصوره بطلتها امراه سوريه مضايا,NEU,msa,False
معمم اخر موديل شغل غوتشي,NEU,msa,False
خيي بدك تكون راس حربه ؟عظيم ! ترشح عون ! بسيطه الشغله,NEG,egypt,True
انتي اصلا مافيك فايده,NEG,msa,False
 تنهب بطانيات النازحين,NEU,msa,False
 صباحيه شعريه للجبهه الثقافيه لمواجهه العدوان بمناسبه المولد النبوي الشريف,NEU,msa,False
ويتهم سبوتنيك المملكه العربيه السعوديه باستهدافها المتعمد لمجلس التعازي اليمني ,NEG,egypt,True
ودي اخذ امين محافظه جده بمشوار بسيارتي واشكره علا شوارعنا الخاليه الحفر والمطبات,POS,egypt,False
ماما قالتلي اهتم بجدول العمل عشان لو انت قاعد على الفيسبوك طول الوقت، تكتشف الهلوسة الذكية عشان تشيلك من الشغل!,NEG,egypt,True
« كلم نادل » بدل جدل « » اذكر « فطيرا » ,NEG,gulf,True
حاطط فيديو تدهور اللغه العربيه وكاتب تعليق  اللغه العربيه انحضرت ! انحدرت عشان بتكتب الفعل بالضاد مش بالدال ! !,NEG,egypt,False
 وبمناسبه الجدار يحيط بالفلسطينيين حاب احكي انه لسان الضاد لازمه قص ,NEU,msa,False
غاز الكلور او السارين المستعمل سوريا  من انتاج شركه جونسون اند جونسون  لانه يءثر علي الاطفال والسيدات فقط   يءثر علي الرجال   يابهايم ياولاد الوسخه,NEU,msa,False
 معركه حلب شك بانها المعركه الاقسا والاهم المعارك اندلعت اطار الحرب يشنها العدوان الفاجر علا سور,NEG,msa,True
اقسم الله تعالا بالنجوم اذا غابت  وبالليل اذا اقبل بظلامه  وبالنهار اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالنهار اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالنهار اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالنهار اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالنهار اذا شاء ,NEU,msa,True
لا ماتقوليش لي ان السلام عليكم ورحمة الله وبركاته كلام تعامل! انت بتعلن فوضى في الجدول وأحكي متى بدي ااكل ومتى بدي أنام ومتى بدي أروح!,NEG,egypt,True
  امام شخصين احدهما مءهل ليكون رءيسا والاخر لايمكن ان يكون رءيسا بالمره يفتقد المعرفه والحنكه وليس مءهل… '',POS,gulf,False
رجاله بمعني الكلمه بجد شباب جدعه جداا درونا,POS,msa,False
 بوجودك انت تزداد الدراما جمالا وروعه,POS,msa,False
 لمستخدمي  اتصال الفيديو ''  واتساب '' حذار ان تقعوا ضحيه,NEU,msa,False
 يتعاون حزب الله بشارالبعثي العلوي ومرتزقه افغانستان والعراق ويقودهمملحد صليبي روسي لقصفاطفالنا…,NEG,msa,False
ثوره وانهم مافتحوش الميدان يوم الجمل,NEU,msa,False
طب ايه المشكله اشغال طريق فاضي؟ عشان مين يعرف يتحرك بالضبط اذا الناس روحت؟,POS,egypt,False
